smiles,NumAtoms
NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)c([N+](=O)[O-])c1,20
Nc1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCCO,18
COC(=O)c1cc(S(N)(=O)=O)ccc1SCCCO,19
COC(=O)c1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCCO,21
NS(=O)(=O)c1ccc(SCCO)c(F)c1,15
NS(=O)(=O)c1ccc(SCCCO)c(Cl)c1,16
NS(=O)(=O)c1ccc(SCCCO)c(F)c1,16
NS(=O)(=O)c1ccc(SCCCCO)c(F)c1,17
NS(=O)(=O)c1ccc(S(=O)(=O)CCO)c(F)c1,17
NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)c(F)c1,18
NS(=O)(=O)c1ccc(S(=O)(=O)CCCCO)c(F)c1,19
O=C(O)C=CC(=O)c1cccnc1,13
CC(C)OC(=O)n1cc(F)c(=O)[nH]c1=O,15
c1ccc(Cn2nccn2)cc1,12
CC(C)(C)C1(C)C(=O)NC(=O)NC1=O,14
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,19
Clc1cc(Cl)c(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl,20
N=c1[nH]c(=N)c2ncn(C3C=CC(CO)O3)c2[nH]1,18
CC(=O)N=c1[nH]c(=O)c2ncn(COCCO)c2[nH]1,19
N=c1[nH]cnc2c1ncn2C1OC(CO)CC1F,18
NC1C2CCC1c1cccc(C(F)(F)F)c1C2,17
NC1C2CCC1c1cc(C(F)(F)F)ccc1C2,17
CC#Cc1cc(C)[nH]c(=Nc2ccccc2)n1,17
NC1C2CCC1c1ccccc1C2,13
NC1C2CCC1c1ccc(C(F)(F)F)cc1C2,17
CC(C)OC(=O)C(N)Cc1ccc(O)c(O)c1,17
O=C(c1ccccc1)N(NC(=S)Nc1ccccc1)c1ccccc1,25
COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,27
Cc1ccccc1OCC(O)CNCC(O)COc1ccccc1C,25
OC(Cn1ccnc1)(c1ccc(F)cc1)c1ccc(F)cc1,22
CNC(=O)N(C)C(=O)Nc1cc(Cc2ccccc2)ccc1F,23
CCc1ccc(F)c(NC(=O)N(C)C(=O)NC)c1,18
CNC(=O)N(C)C(=O)Nc1cc(F)ccc1F,17
CNC(=O)N(C)C(=O)Nc1cc(C(C)C)ccc1F,19
CNC(=O)N(C)C(=O)Nc1cc(I)ccc1F,17
CNC(=O)N(C)C(=O)Nc1cc(OC(C)C)ccc1F,20
CNC(=O)N(C)C(=O)Nc1cc(C(C)=O)ccc1F,19
CNC(=O)N(C)C(=O)Nc1cc(-c2ccccc2)ccc1F,22
CNC(=O)N(C)C(=O)Nc1cc(OC)ccc1F,18
CCC(CC)c1ccc(F)c(NC(=O)N(C)C(=O)NC)c1,21
CNC(=O)N(C)C(=O)Nc1cc(C2CCCCC2)ccc1F,22
CNC(=O)N(C)C(=O)Nc1cc(C(C)(C)C)ccc1F,20
CC(=O)NNC(=O)Nc1cccc(C)c1,15
CC(=O)NNC(=O)Nc1ccc(C(C)(C)C)cc1,18
CC(=O)NNC(=O)Nc1cccc(F)c1,15
CC(=O)NNC(=O)Nc1ccc(F)cc1,15
CC(=O)NNC(=O)Nc1cccc(Cl)c1,15
CC(=O)NNC(=O)Nc1cccc(Br)c1,15
CC(=O)NNC(=O)Nc1cccc(I)c1,15
CC(=O)NNC(=O)Nc1ccc(I)cc1,15
CC(=O)NNC(=O)Nc1cccc(C(F)(F)F)c1,18
COc1cccc(NC(=O)NNC(C)=O)c1,16
CCOc1ccc(NC(=O)NNC(C)=O)cc1,17
CC(=O)NNC(=O)Nc1ccc(Oc2ccccc2)cc1,21
CC(=O)NNC(=O)Nc1ccc(N(C)C)cc1,17
CC(=O)NNC(=O)Nc1ccc(O)cc1,15
CC(=O)NNC(=O)Nc1cccc([N+](=O)[O-])c1,17
CC(=O)NNC(=O)Nc1ccc([N+](=O)[O-])cc1,17
CC(=O)NNC(=O)Nc1ccc(C#N)cc1,16
Cn1c(=O)c2[nH]cnc2n(C)c1=O,13
CC(C)(C)C(COc1ccccc1)OC(=S)n1ccnc1,21
CC(C)(C)C(COc1ccc(Cl)cc1)OC(=S)n1ccnc1,22
CC(C)(C)C(COc1ccc(Br)cc1)OC(=S)n1ccnc1,22
Cc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,22
CCCc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,24
CC(C)c1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,24
CC(C)(C)C(COc1ccc(-c2ccccc2)cc1)OC(=S)n1ccnc1,27
COc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,23
CCc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,23
CC(C)(C)C(COc1ccccc1)OC(=O)n1ccnc1,21
CC(C)(C)C(COc1ccc(F)cc1)OC(=O)n1ccnc1,22
CC(C)(C)C(COc1ccc(Cl)cc1)OC(=O)n1ccnc1,22
CC(C)(C)C(COc1ccc(Br)cc1)OC(=O)n1ccnc1,22
CC(C)(C)C(COc1ccc([N+](=O)[O-])cc1)OC(=O)n1ccnc1,24
CC(C)(C)C(COc1ccc(C#N)cc1)OC(=O)n1ccnc1,23
CC(C)c1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,24
Cc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,22
CC(C)(C)C(COc1ccc(-c2ccccc2)cc1)OC(=O)n1ccnc1,27
CC(C)(C)c1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,25
CCc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,23
CCCc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,24
CCCCc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,25
COc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,23
CSc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,23
CCOc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,24
CCCOc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,25
CCOC(=O)c1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,26
Clc1ccc(N=c2cc3[nH]c4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=NCCCN2CCCC2)cc1,38
Clc1ccc(N=c2cc3[nH]c4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=NCCCN2CCCCC2)cc1,39
CCN(CC)CCCC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3[nH]c-2cc1=Nc1ccc(Cl)cc1,40
Clc1ccc(N=c2cc3[nH]c4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=NCC2CCNCC2)cc1,37
CC(C)=NOCCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,31
Cc1ccc(Cc2nc3cc(Cl)ccc3[nH]2)cc1,18
COC(=O)C1CC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(=O)CO,29
Cc1nn(C)c(Oc2ccccc2)c1C=NOCc1ccc(C(=O)OC(C)(C)C)cc1,31
COc1cc(OC)[nH]c(=NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,28
CCOC(=O)CSc1nc(C(C)(C)C)nn1C(=O)N(C)C,21
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(Cl)c1,23
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(F)cc1,23
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1[N+](=O)[O-],25
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1,22
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)c(Cl)c1,24
CC(C)(C)N(NC(=O)c1ccccc1Cl)C(=O)c1ccccc1Cl,24
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1,23
Cc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1,23
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1Cl,23
CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1,23
CC(C)(C)N(NC(=O)c1cccc(Cl)c1)C(=O)c1ccccc1Cl,24
CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1Cl,24
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1F,23
COc1ccccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,24
Cc1ccccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,23
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc([N+](=O)[O-])c1,25
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Br)cc1,23
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(F)cccc1F,24
COc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1,24
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1I,23
CSc1ccccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,24
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1Cl,24
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(F)c1,23
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1Br,23
FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,23
CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,26
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(F)c(F)c(F)c(F)c1F,27
Cc1cccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1,23
Cc1cccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1C,24
Cc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1C,24
COc1cccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1,24
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(C#N)cc1,24
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(C(F)(F)F)cc1,26
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(C(F)(F)F)c1,26
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1C(F)(F)F,26
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(C#N)c1,24
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1c(Cl)cccc1Cl,24
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(Cl)c1Cl,24
Cc1cc(C)cc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1,24
Cc1c(Cl)cccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,24
Cc1ccc(C(=O)NN(C(=O)c2ccccc2Cl)C(C)(C)C)cc1,24
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(Br)c1,23
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(I)c1,23
CCc1ccccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,24
COc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1OC,26
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(I)cc1,23
CCC(C(=O)Oc1ccccc1)C(C)C,15
CCOC(C(=O)OCc1ccccc1)C(C)C,17
CS(=O)CC(=O)C=NO,9
CSCC(=O)C=NO,8
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CC=C(CO)CC21,28
CCCN(CCC)C1COc2c(O)cccc2C1,18
COC(=O)c1ccccc1CS(N)(=O)=O,15
CCCN1CCOC2c3cc(O)ccc3OCC21,18
CCc1nc(S(=O)(=O)Nc2c(F)cccc2F)nn1-c1ccccc1,25
Cc1ccc(Cl)c(NS(=O)(=O)c2nc(C)n(-c3ccccc3)n2)c1Cl,25
CCc1ccc(-c2nc3cccnc3[nH]2)cc1,17
CC(C)(C)c1ccc(-c2nc3cccnc3[nH]2)cc1,19
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1,18
Cc1sc(C(=O)N=c2nn[nH][nH]2)c(OC(C)C)c1Br,19
CC(C)Oc1c(C(=O)N=c2nn[nH][nH]2)sc(Br)c1Br,19
COc1sc(C(=O)N=c2nn[nH][nH]2)c(OC(C)C)c1Br,20
CC(C)Oc1c(Br)c(Br)n(C)c1C(=O)N=c1nn[nH][nH]1,20
NC(=O)NS(=O)(=O)c1cccnc1,13
CCCCOC(=O)Nc1ccc(OCC)c(OCC)c1,20
CCOc1ccc(NC(=O)OC2CCCC2)cc1OCC,21
CCOc1ccccc1NC(=O)OC,14
COC(=O)Nc1ccccc1C(F)(F)F,15
COC(=O)Nc1cccc(I)c1,12
CCc1cccc(NC(=O)OC)c1,13
CCOc1cccc(NC(=O)OC)c1,14
CCCCc1ccc(NC(=O)OC)cc1,15
COP(=S)(OC)Oc1c(Cl)cccc1C#N,16
CN(C)C(=O)COC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1NCc1ccco1,27
O=C(O)CSC1=NS(=O)(=O)c2ccc(Cl)cc2N1,18
O=C(O)CSC1=NS(=O)(=O)c2cc(Cl)ccc2N1,18
O=C(O)CSC1=NS(=O)(=O)c2cc(Cl)cc(Cl)c2N1,19
O=C(O)CSC1=NS(=O)(=O)c2ccc(Cl)c(Cl)c2N1,19
O=C(O)CSC1=NS(=O)(=O)c2cc(Br)ccc2N1,18
O=C(O)CSC1=NS(=O)(=O)c2cc(Br)cc(Br)c2N1,19
Cc1ccc2c(c1)N=C(SCC(=O)O)NS2(=O)=O,18
COc1ccc2c(c1)N=C(SCC(=O)O)NS2(=O)=O,19
O=C(O)CSC1=NS(=O)(=O)c2ccc(C(F)(F)F)cc2N1,21
O=C(O)CSC1=NS(=O)(=O)c2ccccc2N1,17
Oc1c2c(c(O)n1CCCCN1CCN(c3ncccn3)CC1)C1C=CC2C2C=CC12,31
COCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,22
N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,24
CC(C)c1cccc2ccc(S(=O)(=O)O[Na])c-2c1,18
Cc1cc(S(=O)(=O)O[Na])c2cc(C(C)C)cccc1-2,19
CC(CO)CC(F)(F)F,9
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(N)=O,33
COC(=O)CCC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,34
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCCCC(N)=O,36
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCCCO,34
COC(=O)CCCCCC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,37
CN(C)C(=O)COC(=O)c1ccccc1O,16
CN(CCO)C(=O)COC(=O)c1ccccc1O,18
CCCCCCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,23
[N-]=[N+]=NC1CC(n2cnc3c(=N)[nH]c(=N)[nH]c32)OC1CO,21
N=c1[nH]c(=N)c2ncn(C3CC(F)C(CO)O3)c2[nH]1,19
Cc1ssc(=S)c1Cc1ccccc1,14
N#CN=[N+]([O-])c1cccc(F)c1,12
N#CN=[N+]([O-])c1ccc(F)cc1,12
N#CN=[N+]([O-])c1ccc(C(F)(F)F)cc1,15
N#CN=[N+]([O-])c1cccc(C(F)(F)F)c1,15
N#CN=[N+]([O-])c1cccc(C#N)c1,13
N#CN=[N+]([O-])c1ccc(C#N)cc1,13
CCCSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,25
CC(C(N)=O)n1nnc2ccccc21,14
CCCCC(C(=O)OCC)n1nnc2ccccc21,19
CCC(C(N)=O)n1nnc2ccccc21,15
CCC(C(N)=O)n1nc2ccccc2n1,15
CC(C)(C(N)=O)n1nnc2ccccc21,15
CCOC(=O)C(CC)n1nnc2ccccc21,17
CCOC(=O)C(C)(C)n1nnc2ccccc21,17
CCOC(=O)C(CC)n1nc2ccccc2n1,17
CCCCC(C(N)=O)n1nnc2ccccc21,17
CCCC(C(=O)OCC)n1nc2ccccc2n1,18
CCCC(C(N)=O)n1nc2ccccc2n1,16
CCOC(=O)C(C)(C)n1nc2ccccc2n1,17
CC(C)(C(N)=O)n1nc2ccccc2n1,15
CCCC(C(=O)OCC)n1nnc2ccccc21,18
CCCCC(C(=O)OCC)n1nc2ccccc2n1,19
CC(C(N)=O)n1nc2ccccc2n1,14
CCCC(C(N)=O)n1nnc2ccccc21,16
CCCCC(C(N)=O)n1nc2ccccc2n1,17
CC(CCC(=O)O)n1nnc2ccccc21,16
CCOC(=O)CCC(C)n1nnc2ccccc21,18
CC(CC(N)=O)n1nc2ccccc2n1,15
CC(CCC(=O)O)n1nc2ccccc2n1,16
CC(CCC(N)=O)n1nc2ccccc2n1,16
Cc1c(=N)[nH]o[n+]1[O-],8
CC(O)CN(CC(C)O)C(=O)COC(=O)c1ccccc1,21
COCCN(CCOC)C(=O)COC(=O)c1ccccc1,21
O=C(OCC(=O)N1CCC1)c1ccccc1,16
O=C(OCC(=O)N1CCCCCC1)c1ccccc1,19
CCC1CCCCN1C(=O)COC(=O)c1ccccc1,20
CC1CCCC(C)N1C(=O)COC(=O)c1ccccc1,20
O=C(OCC(=O)N1CCC(O)CC1)c1ccccc1,19
O=C(OCC(=O)N1CCC1C(=O)O)c1ccccc1,19
O=C(OCC(=O)N1CCCC1C(=O)O)c1ccccc1,20
COC(=O)C1CCCN1C(=O)COC(=O)c1ccccc1,21
CN(C)C(=O)CCOC(=O)c1ccccc1,16
CN(C)C(=O)CCCOC(=O)c1ccccc1,17
CCN(CC)C(=O)C(C)OC(=O)c1ccccc1,18
CC(=O)N(C)C(=O)COC(=O)c1ccccc1,17
CC(C)NC(=O)COC(=O)c1ccccc1,16
CCCCNC(=O)COC(=O)c1ccccc1,17
CCCCCCNC(=O)COC(=O)c1ccccc1,19
CC(NC(=O)COC(=O)c1ccccc1)C(N)=O,18
O=C(COC(=O)c1ccccc1)NC(CO)(CO)CO,20
CCN(C)C(=O)COC(=O)c1ccccc1,16
CC(C)CN(CC(C)C)C(=O)COC(=O)c1ccccc1,21
Fc1ccc(Cn2cncn2)cc1,13
COc1ccc(Cn2cncn2)cc1,14
CCCCc1ccc(Cn2cncn2)cc1,16
FC(F)(F)c1cccc(Cn2cncn2)c1,16
Clc1ccc(Cn2cncn2)cc1Cl,14
O=c1[nH]c(=O)n(C2CC(F)C(CO)O2)cc1Br,17
Clc1ccc(Cc2nc3cc(Cl)ccc3[nH]2)cc1,18
COCCNC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,30
N=c1[nH]c(=O)c2[nH]c(N)c(Cc3ccsc3)c2[nH]1,18
N=c1[nH]c(=O)c2[nH]c(N)c(Cc3cccs3)c2[nH]1,18
CCc1c(O)c(=O)ccn1C,11
CCCn1ccc(=O)c(O)c1CC,13
CCc1c(O)c(=O)ccn1CC,12
CCCN1CCOC2c3cccc(O)c3OCC21,18
CCCN(CCC)C1CCOc2ccc(O)cc21,18
CCCN(CCC)C1COc2ccc(O)cc2C1,18
CCCCCCn1cc(C(O)O)cc1O,15
Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,20
COC(=O)c1c(C)[nH]c(-c2ccc(Cl)cn2)c1C(=O)OC,21
COC(=O)c1c(C)[nH]c(-c2cc(Cl)ccn2)c1C(=O)OC,21
CCCCn1cccc(O)c1=O,12
CCN(CC)C(=O)COC(=O)c1ccccc1OC(C)=O,21
CCCN(CCC)C(=O)COC(=O)c1ccccc1OC(C)=O,23
CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C(C)C)C(C)C,23
CCOC(=O)CN(C)C(=O)COC(=O)c1ccccc1OC(C)=O,24
CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C)CC(N)=O,22
CC(=O)Oc1ccccc1C(=O)OCC(=O)N1CCOCC1,22
CCCC(=NOCC)C1C(=O)CC(C)(C2CC2)OC1=O,20
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(OC(F)(F)C(F)OC(F)(F)F)c(Cl)c1,32
Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)c(Cl)c1,18
CN(C)C(=O)Nc1ccc(Oc2nnnn2C2CCCCC2)cc1,24
CCCCCCCCn1nnnc1Oc1ccc(NC(=O)N(C)C)cc1,26
CN(C)C(=O)Nc1ccc(Oc2nnnn2Cc2ccccc2)cc1,25
CCOC(=O)Cn1nnnc1Oc1ccc(NC(=O)N(C)C)cc1,24
C#CCn1nnnc1Oc1ccc(NC(=O)N(C)C)cc1,21
CCn1nnnc1Oc1ccc(NC(=O)N(C)C)cc1Cl,21
CN(C)C(=O)Nc1ccc(Oc2nnn(C)n2)cc1,19
CCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,20
CC(C)n1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,21
CN(C)C(=O)Nc1ccc(Oc2nnn(C(C)(C)C)n2)cc1,22
CN(C)C(=O)Nc1ccc(Oc2nnn(C3CCCCC3)n2)cc1,24
CCCCCCCCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,26
C=CCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,21
CN(C)C(=O)Nc1ccc(Oc2nnn(Cc3ccccc3)n2)cc1,25
CN(C)C(=O)Nc1ccc(Oc2nnn(CCC#N)n2)cc1,22
CCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2Cl)n1,21
C#CCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,21
COC(=O)CSc1cc(N=c2sc(=O)n3n2CCCC3)c(F)cc1Cl,25
CC(=O)OCN1C(=O)C=C(C)C1=O,13
CC(=O)OCN1C(=O)C(C)=C(C)C1=O,14
CC(=O)OCN1Cc2ccccc2C1=O,15
N#CN=[N+]([O-])c1cccc2ccccc12,15
N#CN=[N+]([O-])c1ccnc2ccccc12,15
N#CN=[N+]([O-])c1cc[n+]([O-])c2ccccc12,16
N#CN=[N+]([O-])c1cc[n+]([O-])cc1,12
N#CN=[N+]([O-])c1cnccn1,11
CC(=O)OCn1c(O)c2c(c1O)CC=CC2,16
O=c1[nH]cnc2c1ncn2C1OC(CO)CC1F,18
N#CN=[N+]([O-])c1ncccn1,11
C=c1c(C)c(O)c(=Cc2cccnc2)c(C)c1O,18
COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,26
COc1cnc(OC)cn1,10
COc1ccc(Cc2nc3cc([N+](=O)[O-])ccc3[nH]2)cc1,21
COCCn1ccc(=O)c(O)c1C,13
CCOCCCn1ccc(=O)c(O)c1C,15
CCCCCC(O)c1ccc(O)c(O)c1,15
O=C(C=Cc1ccc(O)c(O)c1)CCCCCO,18
CC(=O)c1ccc2cc(O)c(O)cc2c1,15
CCNC(=O)COC(=O)c1ccccc1OC(C)=O,19
CC(=O)Oc1ccccc1C(=O)OCC(=O)NCC(N)=O,21
CCOC(=O)CNC(=O)COC(=O)c1ccccc1OC(C)=O,23
CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C)C,19
CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C)CCO,21
CCCC(=O)OCOC(=O)c1ccccc1OC(C)=O,20
CC(=O)Oc1ccccc1C(=O)OCCN(C)C(C)=O,20
CN(C)C(=O)Nc1ccc(Oc2nnnn2C(C)(C)C)c(Cl)c1,23
CN(C)C(=O)Nc1ccc(Oc2nnnn2C(C)(C)C)cc1,22
COc1cc(Cl)c(Nc2ccccc2CC(=O)O)c(Cl)c1,21
Cc1no[n+]([O-])c1N,8
CC(C)(C)C1(Cl)C(=O)NC(=O)NC1=O,14
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1c(F)c(F)cc(F)c1F,23
COc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1,19
NS(=O)(=O)c1cc(C(=O)c2ccc(O)cc2)cs1,18
COc1ccc(C(=O)c2coc(S(N)(=O)=O)c2)cc1,19
O=C1CC(Oc2cccc(C(=O)OCc3ccccc3)c2)N1,22
O=C1CC(Oc2cccc3ccccc23)N1,16
O=C1CC(Oc2ccc(-c3ccccc3)cc2)N1,18
O=C1CC(Oc2c3ccccc3cc3ccccc23)N1,20
O=C1CC(Oc2ccc(C(=O)c3ccccc3)cc2)N1,20
O=C1CC(Oc2ccc(C(=O)C=Cc3ccccc3)cc2)N1,22
O=C1CC(Oc2ccc(C(=O)CCc3ccccc3)cc2)N1,22
O=C1CC(Oc2ccccc2C(=O)c2ccccc2)N1,20
O=C1CC(Sc2ccc3ccccc3c2)N1,16
O=C1CC(Sc2ccccn2)N1,12
CCOC(=O)CN1C(=O)CC1Oc1ccc2ccccc2c1,22
CC(C)(C)OC(=O)CN1C(=O)CC1Oc1ccc2ccccc2c1,24
CCOC(=O)CN1C(=O)CC1Oc1ccc(C(=O)c2ccccc2)cc1,26
CCOC(=O)CN1C(=O)CC1Oc1ccc(C(=O)C=Cc2ccccc2)cc1,28
CCOC(=O)CN1C(=O)CC1Sc1ccc2ccccc2c1,22
Cc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1,18
CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,23
CCCCCSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,27
CCSCS(=O)CC(C)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,23
CC(=O)Nc1c(C)cc(Br)cc1C,13
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,27
N=c1ccn(C2OC(CO)CC2F)c(=O)[nH]1,16
[N-]=[N+]=NC1C(CO)OC(n2cnc3c(=N)[nH]cnc32)C1N=[N+]=[N-],23
O=c1[nH]c(=O)n(C2CC(F)C(CO)O2)cc1Cl,17
O=c1[nH]c(=O)n(C2CC(F)C(CO)O2)cc1I,17
Nc1ccc(Cc2nc3cc(Cl)ccc3[nH]2)cc1,18
COc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,20
CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OCC1CCCO1,30
N#Cc1[nH]n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(=N)c1S(=O)C(F)(F)F,26
CCN=c1[nH]cc(-c2ccncc2)cc1C#N,17
C=CCN=c1[nH]cc(-c2ccncc2)cc1C#N,18
N#Cc1cc(-c2ccncc2)cnc1N1CCCC1,19
COCCCN=c1[nH]cc(-c2ccncc2)cc1C#N,20
COc1cc(OC)[nH]c(=NC(=O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,29
N=C1NCC(CN2CCN(c3ccccn3)CC2)O1,19
N=C1NCC(CN2CCN(c3cccc(Cl)c3)CC2)O1,20
N=C1NCC(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)O1,23
N=C1NCC(CN2CCN(c3ccc(F)cc3)CC2)O1,20
Cc1cccc(N2CCN(CC3CN=C(N)O3)CC2)c1C,21
