,Unnamed: 0,smiles,logP,logD
8620,4969,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)N1CCCC1=O,3.0,
8621,4073,CCCOCCC,2.03,
8622,6751,COC(=O)c1cnc([N+](=O)[O-])n1C,0.51,
8623,17494,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4Cl)c3)c2s1,,1.63
8624,9972,N#CC(=NOCC1OCCO1)c1ccccc1,2.76,
8625,13114,OCC1CCC(n2cnc3c(=S)[nH]cnc32)O1,-0.66,
8626,2679,CCC(=O)OCCN=c1ccc(-c2ccncc2)c[nH]1,2.47,
8627,6229,CNC(=O)Oc1ccc(C(C)C)c(C)c1,3.11,
8628,11653,O=C(O)CCCC(=O)O,-0.29,
8629,17650,c1ccc(-c2nc3ccccc3[nH]2)nc1,,2.5
8630,9845,Cn1cncc1[N+](=O)[O-],0.13,
8631,12433,O=P(OCCCl)(OCCCl)OCCCl,1.44,
8632,583,CC(=O)C=Cc1ccc(C(F)(F)F)cc1,3.13,
8633,8759,Cc1ccc(S(=O)(=O)N(C)c2ccc(OCC(=O)N3CCN(c4ncccn4)CC3)cc2)cc1,4.46,
8634,4143,CCCc1[nH]nc2c1[C@H](c1ccsc1C)C(C#N)C(=N)O2,3.83,
8635,6811,COC1=CC(=O)C=C(OC)C1=O,-0.06,
8636,9046,Cc1ccccn1,1.11,
8637,13408,S=C1NCCCN1,-0.68,
8638,7700,COc1ccc2cc(CC(=O)OCC(=O)NC3CCCCC3)ccc2c1,3.99,
8639,13841,CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,,3.2
8640,1744,CC(C)CC(NC(=O)CNC(=O)C(N)Cc1ccccc1)C(=O)O,0.6,
8641,5927,CN(N=O)C(=O)N(C)c1ccccc1,1.58,
8642,131,C#CCOc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,3.95,
8643,3999,CCCNC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.59,
8644,12151,O=C1CC(Oc2cccc(C(=O)OCc3ccccc3)c2)N1,2.83,
8645,2421,CC1=NS(=O)(=O)c2cc([N+](=O)[O-])ccc2N1,0.65,
8646,2220,CC1(C)CC(NC(=O)NP(=O)(N2CC2)N2CC2)CC(C)(C)N1O,-0.52,
8647,5596,CN(C)C(=O)Oc1cccc(Cl)c1,2.33,
8648,9927,Fc1ccc(F)c(F)c1,2.52,
8649,12297,O=CC(Cl)(Cl)Cl,0.99,
8650,6202,CNC(=O)ON=CC(C)(C)SC,1.13,
8651,8927,Cc1cccc(NC(=O)CSc2ccccn2)c1C,3.19,
8652,16889,NC1(C(=O)N[C@@H](CCN2CCCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,,2.4
8653,422,C=CCOC1(c2ccccc2)CN(C)CCO1,2.09,
8654,3759,CCCCNc1ccccc1C(=O)OCC(=O)N[C@@H]1CCS(=O)(=O)C1,4.09,
8655,12892,O=c1[nH]c2ccccc2nc1CC(O)Nc1ccccc1NC(O)Cc1nc2ccccc2[nH]c1=O,3.42,
8656,9999,N#CC1(C#N)[C@H](c2ccc(Br)s2)C(C(=O)c2ccccc2)N2c3ccccc3C=C[C@@H]21,5.05,
8657,8398,Cc1cc(C(=O)O)no1,0.68,
8658,5928,CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,-0.85,
8659,8817,Cc1ccc2c(c1)[n+]([O-])nc(N)[n+]2[O-],0.2,
8660,1863,CC(C)NC(O)=NO,0.2,
8661,6725,COC(=O)c1ccccc1N,1.88,
8662,17511,O=c1[nH]cnc2scc(-c3ccccc3)c12,,2.07
8663,12756,O=[N+]([O-])c1nccn1C1OC(CO)C(O)C(O)C1O,-1.4,
8664,16754,N=c1[nH]cc(-c2cnn(C3CCN(C(=O)CO)CC3)c2)cc1-c1nc2ccccc2o1,,3.2
8665,4537,CCNNC(=O)COc1ccc(Cl)cc1,1.73,
8666,4976,CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl,3.81,
8667,6130,CNC(=O)N(C)C(=O)Nc1cc(C2CCCCC2)ccc1F,4.58,
8668,6530,COC(=O)CCC(=O)OC,0.35,
8669,254,C=C(C)C1CC=C(C=O)CC1,3.13,
8670,11741,O=C(O)COc1ccc(F)cc1,1.64,
8671,7045,COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,2.23,
8672,9262,Cc1oc2cc(OCC#N)ccc2c(=O)c1C,1.96,
8673,2871,CCC(C)On1c(=O)[nH]c(C)c(Br)c1=O,1.11,
8674,13526,c1ccc(-c2ccccn2)cc1,2.63,
8675,11781,O=C(O)CSC1=NS(=O)(=O)c2ccc(Cl)cc2N1,0.82,
8676,3329,CCCCCCC(NC(C)=O)C(=O)OC,1.7,
8677,13,Brc1cc(Br)c(-c2c(Br)cc(Br)cc2Br)c(Br)c1,6.39,
8678,6086,CN=c1[nH]cnc2c1ncn2Cc1ccccc1F,1.86,
8679,7216,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(Cl)c1OC,1.92,
8680,15075,COC(=O)c1ccc(C(C)n2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)cc1,,1.3
8681,15580,COc1cccc(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)c1,,2.65
8682,5783,CN(C)S(=O)(=O)c1ccccc1,1.35,
8683,687,CC(=O)N=c1ccn(C2OC(COC(C)=O)C(OC(C)=O)C2OC(C)=O)c(=O)[nH]1,-0.16,
8684,2529,CC1CN1C1=CC(=O)c2ccccc2C1=O,2.17,
8685,14827,CN(C)N(C)C(=O)[C@@]1(Cc2ccccc2)CCCN(C(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)C1,,2.1
8686,1353,CC(C)(C)C(=O)Nc1ccc(Cl)c(Cl)c1,3.88,
8687,7008,CON=Cc1ccccc1,2.53,
8688,16121,Cc1ccc(CO)cc1N(C)c1cc[nH]c(=Nc2cc(C(=O)N3CCOCC3)cc(N3CCOCC3)c2)n1,,2.2
8689,9841,Cn1cnc2[nH]cnc(=N)c21,-0.03,
8690,11592,O=C(O)C(O)(c1ccccc1)c1ccccc1,2.3,
8691,12564,O=[N+]([O-])c1[nH]cnc1I,0.28,
8692,4870,CCOC(=O)c1cccs1,2.33,
8693,12098,O=C1C=CC(=NCl)C=C1,1.26,
8694,6516,COC(=O)C1OC(c2ccccc2)OC1C(=O)OC,2.49,
8695,13079,OC1CCCCC1O,0.08,
8696,10842,NNC(=O)c1ccnc(Cc2ccccc2)c1,1.01,
8697,14750,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2nc3c(s2)CCCC3)CC1,,2.5
8698,4317,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,0.9,-0.9
8699,5394,CCc1ccccn1,1.69,
8700,6928,COCCOCCOc1ccccc1OCCOCCOC,0.76,
8701,9340,ClCC(Br)CBr,2.96,
8702,15262,COc1cc(N=c2cc(Oc3cc(C)c(C)nc3-c3ccccn3)cc[nH]2)cc(OC)c1OC,,3.22
8703,15026,CNC(C)C(=O)NC(C(=O)N[C@H]1CCN(C(=O)c2ccccc2)C1)C1CCCCC1,,0.82
8704,13775,c1nnnn1C12CC3CC(CC(C3)C1)C2,2.95,
8705,8837,Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,2.4,
8706,1500,CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,1.36,
8707,8056,CS(=O)c1sccc1[N+](=O)[O-],1.69,
8708,11235,O=C(C=Cc1ccccc1)Nc1ccccc1,3.61,
8709,12872,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2s1,2.88,
8710,1688,CC(C)CC(N)C(=O)NC(C=O)C(=O)NC(Cc1ccccc1)C(O)O,0.23,
8711,13182,OCCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(C(F)(F)F)cc32)CC1,4.39,
8712,11989,O=C(OCn1ncc2c(=O)[nH]cnc21)c1cccc(CN2CCOCC2)c1,1.13,
8713,3134,CCCC(C)n1nnc2ccccc21,2.95,
8714,1476,CC(C)(C)O,0.35,
8715,17388,O=C1NC(=O)/C(=C/c2cccc(Cl)c2N2CCNCC2)S1,,0.68
8716,2147,CC(O)CN=c1[nH]cc(-c2ccncc2)cc1C#N,0.79,
8717,10624,NC(=S)NN=Cc1ccc([N+](=O)[O-])o1,1.64,
8718,13751,c1cncc(C2CCCCN2)c1,0.97,
8719,17334,O=C(c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1)N1CCCC1,,2.75
8720,3343,CCCCCCCC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,5.49,
8721,5397,CCc1cccs1,2.87,
8722,6981,CON(C)C(=O)Nc1ccc(OCCCCOc2ccccc2)cc1,3.57,
8723,11013,Nc1cc2ccccc2cc1N,1.54,
8724,7377,COc1ccc(-n2nc(C)cc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)cc1,2.9,
8725,6017,CN1CCCNCC1,-0.4,
8726,4997,CCOP(=O)(SC(C)CC)SC(C)CC,3.9,
8727,8014,CS(=O)(=O)ON1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,1.71,
8728,8805,Cc1ccc2c(c1)=C(c1ccccc1)NCC(=O)N=2,2.62,
8729,17136,O=C(NCc1ccccc1)c1cccnc1Oc1ccccc1,,3.0
8730,16427,Cc1occc(=O)c1OCc1ccccc1,,1.87
8731,9031,Cc1ccccc1OCC(=O)NCCNC(=O)COc1ccccc1C,4.25,
8732,10434,NC(=O)CC(CC(=O)O)c1ccc(Br)cc1,1.12,
8733,10737,NCCC(N)C(=O)O,-4.64,
8734,9192,Cc1ncc([N+](=O)[O-])n1CCCl,0.88,
8735,8248,Cc1[nH]n(-c2ccccc2)c(=Nc2ccc(C(F)(F)F)cc2)c1[N+](=O)[O-],3.89,
8736,5440,CCc1ssc(=O)c1-c1ccccc1,3.15,
8737,10132,N#Cc1cccc(C=CC(=O)C(F)(F)F)c1,2.45,
8738,6967,COCn1cnc2c(=N)n(C)c(=O)[nH]c21,-1.22,
8739,9450,Clc1cc(Cl)cc(-c2cccc(Cl)c2Cl)c1,6.17,
8740,5496,CN(C(=O)COc1ccccc1)c1ccccc1,2.25,
8741,210,C1CCOCC1,0.95,
8742,12177,O=C1CC2OCCC3CN4CCC56c7ccccc7N1C5C2C3CC46,1.62,
8743,5223,CCS(=O)c1sc(C(C)=O)c(N)c1C#N,1.82,
8744,3516,CCCCCCCOc1ccccc1NC(=O)OCCN1CCOCC1,4.51,
8745,10900,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2O,-0.35,
8746,14551,CCN1CCO[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,2.68
8747,9503,Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,6.22,
8748,5629,CN(C)C(CC=Nc1cc(Cl)cc(Cl)c1)=C(C#N)C#N,1.59,
8749,10374,N=c1nc(-c2cc(Cl)ccc2Cl)[nH]c(=N)[nH]1,1.97,
8750,10162,N#Cc1cnc(Cl)cn1,0.92,
8751,6690,COC(=O)c1ccc(N=NN(C)C)cc1,3.22,
8752,5956,CN1C(=O)C(O)CC1c1cccnc1,-1.45,
8753,10492,NC(=O)N1c2ccccc2C=Cc2ccccc21,2.45,1.65
8754,11434,O=C(NC(CO)C(O)c1ccccc1)C(Cl)Cl,0.94,
8755,11728,O=C(O)COc1cc(Cl)cc(Cl)c1,2.84,
8756,17025,O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)N=c1[nH]cc(-c2ccccc2)s1,,3.95
8757,6584,COC(=O)N=c1[nH]c2cc(C(=O)c3ccccc3)ccc2n1C(=O)OC,2.47,
8758,2917,CCC(CC)C(=O)O,1.68,
8759,14152,CC(N)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,,1.66
8760,3717,CCCCN=c1[nH]c(SC(F)F)nc(=NC)[nH]1,3.7,
8761,1676,CC(C)CC(=O)Nc1ccccc1,2.51,
8762,14278,CCC(NC(=O)c1ccc(C)cc1)c1nc2ccsc2c(=O)n1Cc1ccccc1,,4.14
8763,8364,Cc1cc(=O)c(O)co1,-0.59,
8764,1785,CC(C)COC(=O)C=Cc1ccc([N+](=O)[O-])o1,3.14,
8765,12204,O=C1CCc2ccccc2N1,1.34,
8766,4421,CCN1CC(C(O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccc(OC)cc2)NC(=O)N2CC(O)C(O)C2)OC1=O,1.22,
8767,16000,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCN2CCN(CC(=O)N(C)C)CC2)c1,,4.13
8768,17210,O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1cscn1,,1.56
8769,5859,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,6.0,2.83
8770,16141,Cc1ccc(N(CC#N)c2cc(=Nc3ccc(OCC(O)CN(C)C)cc3)[nH]cn2)c(Br)c1,,2.24
8771,3889,CCCCc1ccc(CO)cc1,3.0,
8772,16063,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccccc3CO)ccc12,,3.18
8773,11336,O=C(CSc1nc2ccccc2s1)c1cccs1,4.04,
8774,4500,CCNC(=O)c1cc(Br)cc(C)c1O,3.61,
8775,15485,COc1ccc(Cn2cc3c(=O)n(C)c(=O)n(CC(C)C)c3c2)cc1,,3.52
8776,15957,Cc1cc(=N)n(-c2ccccc2)[nH]1,,1.25
8777,3006,CCC1CCOC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,3.1,
8778,11893,O=C(O)c1ccc(N=C=S)cc1,3.52,
8779,842,CC(=O)Nc1c(C(C)C)cccc1C(C)C,2.41,
8780,5188,CCOc1cnccn1,1.28,
8781,11286,O=C(CN1CCCCC1)Nc1ccc(Cl)c(Cl)c1,3.65,
8782,8942,Cc1cccc(OC(=O)c2ccc(N)cc2O)c1,3.64,
8783,10696,NC(Cc1ccccc1)C(=O)OCn1ncc2c(=O)[nH]cnc21,0.4,
8784,16381,Cc1ncc(-c2cc[nH]c(=Nc3ccc(C(=O)NC4CC4)cc3)n2)n1C(C)C,,3.06
8785,5621,CN(C)C(=O)n1cc(F)c(=O)[nH]c1=O,-0.37,
8786,11253,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,3.91,
8787,8373,Cc1cc(=O)oc2cc(O)ccc12,1.9,
8788,6802,COC12C(=COC(N)=O)c3c(O)c(Nc4ccccc4)c(C)c(O)c3N1CC1NC12,1.3,
8789,15193,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(C(=O)NCCc3ccccc3)cc12,,2.51
8790,8290,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,5.17,
8791,35,Brc1cccc(Br)c1NC1=NCCN1,1.96,
8792,1170,CC(=O)Oc1ccccc1C(=O)OCC(=O)N1CCOCC1,0.3,
8793,12928,O=c1c2c(nc3n1CCCC3)CCC2,0.72,
8794,3485,CCCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,6.36,
8795,11874,O=C(O)c1cc2ccccc2[nH]1,2.31,
8796,2902,CCC(CC)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,1.71,
8797,15822,C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1,,1.66
8798,14917,CN1CCc2c1[nH]c1ccccc1c2=NC(=O)Cc1ccccc1,,2.8
8799,2712,CCC(C(=O)OCc1ccc(C)cc1)C(COC(=O)c1ccccc1)Cc1cncn1C,4.85,
8800,3608,CCCCCNC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.64,
8801,7080,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,5.45,
8802,13975,CC(C)(F)CC(N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,,2.9
8803,16318,Cc1cnc(Oc2ccc(-n3ccnc3)cc2)nc1Oc1ccc2c(c1)OCO2,,3.56
8804,2072,CC(CCC(=O)O)n1nc2ccccc2n1,0.69,
8805,14944,CN=c1c(Br)c[nH]c2[nH]c(-c3ccc(OCCCN4CCOCC4)cc3)nc12,,2.96
8806,9530,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,6.02,
8807,8567,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1,3.65,1.65
8808,6908,COCCNC(=O)C(F)(F)Cn1cnc([N+](=O)[O-])n1,-0.15,
8809,16252,Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1,,1.71
8810,17333,O=C(c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1)N1CCC1,,2.52
8811,12694,O=[N+]([O-])c1ccc2ncccc2c1,1.82,
8812,1810,CC(C)N(C(=O)COC(=O)c1ccccc1)C(C)C,2.56,
8813,895,CC(=O)Nc1ccc(Br)c(C)c1Cl,2.73,
8814,2489,CC1CCC2C(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)OC3OC4(C)CCC1C32OO4,1.08,
8815,901,CC(=O)Nc1ccc(C(=O)N(Cc2ccco2)C2(C(=O)Nc3c(C)cccc3C)CCCCC2)cc1,4.62,
8816,5954,CN1C(=O)C(=O)c2ccccc21,0.58,
8817,8820,Cc1ccc2c(c1)n(Cc1cccc(S(=O)(=O)N(C)C)c1)c(=O)c(=O)n2Cc1ccccc1,3.37,
8818,16844,NC(=O)c1cc(O)cc2nc(-c3ccc(O)cc3)oc12,,2.3
8819,1428,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1,3.42,
8820,14384,CCCSc1[nH]c(=NCC2CCC(C(=O)O)CC2)ccc1C(=O)NC1CCCCC1,,2.61
8821,3127,CCCC(C)C(=O)OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1,1.0,
8822,12522,O=[N+]([O-])C=Cc1ccc(Cl)cc1,2.44,
8823,11053,Nc1ccc(CCO)cc1,0.1,
8824,13108,OCC1CC(F)C(n2cnc3c(Cl)ncnc32)O1,0.32,
8825,17471,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3cccc4ccccc34)c2s1,,2.28
8826,3646,CCCCCSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,0.6,
8827,11873,O=C(O)c1cc([N+](=O)[O-])ccc1O,2.34,
8828,6344,CNC1CC2CCC1c1ccccc12,2.59,
8829,16519,Cn1cnc(-c2ccccc2)c1C#Cc1cc[nH]c(=N)n1,,2.94
8830,16113,Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1,,3.57
8831,4469,CCN=c1cc(-c2nc(=N)[nH][nH]2)cc[nH]1,1.13,
8832,11141,Nc1ccc2c3c(cccc13)-c1ccccc1-2,4.2,
8833,8233,Cc1[nH]c(=O)n(OCCCl)c(=O)c1Br,0.3,
8834,16517,Cn1cnc(-c2ccccc2)c1-c1nc2c(=N)[nH]cnc2s1,,2.69
8835,8391,Cc1cc(C(=O)NNCc2ccccc2)no1,1.49,
8836,7463,COc1ccc(C=CC(=O)O)cc1OC,2.34,
8837,4069,CCCOC1(c2ccccc2)CN(C)CCO1,2.13,
8838,6932,COCCOc1ccccc1S(=O)(=O)NC(=O)N=c1nc(OC)[nH]c(OC)n1,2.04,
8839,6040,CN1CCOC(O)(c2cccc(C(F)(F)F)c2)C1,1.39,
8840,5476,CCn1cccc(O)c1=O,0.2,
8841,8323,Cc1c(Sc2ccccc2)no[n+]1[O-],2.63,
8842,6805,COC1=C(C)C(=O)c2ccccc2C1=O,2.14,
8843,13708,c1ccc2ccccc2c1,3.3,3.29
8844,9570,Clc1ccc(N=c2cc3[nH]c4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=NCCCN2CCCC2)cc1,7.17,
8845,4468,CCN=c1[nH]o[nH]c1=N,0.51,
8846,3386,CCCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,4.0,
8847,2176,CC(Oc1ccccc1)C(=O)Nc1ccc(OC(F)(F)F)cc1,4.77,
8848,11529,O=C(Nc1ccc(N2CCN(C(=O)c3ccco3)CC2)c(Cl)c1)c1c(F)c(F)c(F)c(F)c1F,5.85,
8849,6263,CNC(=O)Oc1cccc(OC(C)C)c1,1.96,
8850,13633,c1ccc2c(c1)Cc1ccccc1-2,4.18,
8851,10514,NC(=O)Nc1ccc(C(=O)O)cc1,0.73,
8852,12728,O=[N+]([O-])c1ccccc1F,1.69,
8853,2061,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C,1.9,
8854,12809,O=c1[nH]c(=O)n(C2CCC(CO)O2)cc1I,-0.61,
8855,12938,O=c1cc(-c2ccc(O)c(O)c2)oc2cccc(O)c12,3.31,
8856,16542,FC(F)(F)c1nnc2ccc(=NCc3cccnc3)[nH]n12,,2.06
8857,16400,Cc1ncc(C(N)=O)nc1-c1ccc(C2CCC(C(=O)O)CC2)cc1,,0.22
8858,9489,Clc1cc2oc3cc(Cl)c(Cl)c(Cl)c3c2cc1Cl,6.79,
8859,3044,CCCC(=NC(=O)C(Cc1ccc(OC)cc1)NS(=O)(=O)N1CCOCC1)C(=O)NC(CC1CCCCC1)C(=O)C(F)(F)C(=O)NCCN1CCOCC1,2.73,
8860,10190,N=C(N)NN=Cc1cccc([N+](=O)[O-])c1,0.01,
8861,12883,O=c1[nH]c2c(O)ccc(CCNCCSCCCOCCc3ccccc3)c2s1,2.86,
8862,13789,C(#Cc1[nH]nc2ccccc12)c1ccccc1,,4.31
8863,13341,Oc1ccc(O)n1-c1ccc(F)cc1,0.29,
8864,15523,COc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,,1.39
8865,15872,Cc1[nH]c2nc(-c3cccnc3)nn2c(=O)c1Cc1ccccc1,,1.52
8866,5841,CN(C)c1cnccn1,0.93,
8867,7560,COc1ccc(NC(=O)N(C)C)cc1Cl,1.64,
8868,930,CC(=O)Nc1ccc(O)c(C(C)C)c1,1.71,
8869,15986,Cc1cc(C#N)oc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,,4.34
8870,1815,CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,4.49,
8871,5117,CCOc1ccc(NC(=O)OCCC#N)cc1OCC,2.07,
8872,2891,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,5.66,
8873,3599,CCCCCN,1.49,
8874,6740,COC(=O)c1ccco1,1.0,
8875,2655,CCC(=O)OC(C(=O)NC12CC3CC(CC(C3)C1)C2)c1ccccc1,3.72,
8876,12838,O=c1[nH]c2c(O)ccc(CCNCCCOCCSCCc3ccccc3)c2s1,1.73,
8877,3793,CCCCOC(=O)c1cnc2n(c1=O)C(C)CCC2,1.77,
8878,14464,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)c(F)c(F)c2)CC1,,2.55
8879,16217,Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)cc4)CC3)CC2)cc1,,1.6
8880,12075,O=C1C(Br)=C(N2CC2)C(=O)C(Br)=C1N1CC1,2.03,
8881,6348,CNCC(=O)O,-2.78,
8882,1177,CC(=O)Oc1ccccc1C(=O)Oc1ccccc1,2.88,
8883,10894,NS(=O)(=O)c1cc2c(s1)C(O)CCS2(=O)=O,-0.59,
8884,11705,O=C(O)CCc1cc(=O)c2cc3c(cc2o1)CCCC3,2.85,
8885,8853,Cc1cccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1C,3.1,
8886,13313,Oc1ccc(C2CCCCC2)cc1,4.22,
8887,1711,CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)O,0.39,
8888,14319,CCCCC(CC)CNC(=O)c1ccc2c(c1)c(Cc1ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc1OC)cn2C,,3.66
8889,11769,O=C(O)COc1ccccc1Cl,1.86,
8890,2595,CC=CC1=NS(=O)(=O)c2ccc(Cl)cc2N1,1.96,
8891,6312,CNC(=S)NCCCCc1c[nH]cn1,0.39,
8892,16270,Cc1cccc(Oc2cc(CN3CCC[C@H](n4cc(C)c(=O)[nH]c4=O)C3)ccc2C(=O)O)c1,,-0.82
8893,10181,N=C(N)NC(=O)Nc1cccc([N+](=O)[O-])c1,1.28,
8894,17080,O=C(NC1Cc2ccccc2N(CCCO)C1=O)c1cc2cc(Cl)sc2[nH]1,,3.49
8895,1474,CC(C)(C)NOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.68,
8896,12190,O=C1CCCCCCCCCCC1,4.1,
8897,978,CC(=O)Nc1cccc(O)c1,0.73,
8898,8912,Cc1cccc(Cl)c1C(=O)O,2.31,
8899,9705,Clc1ccccc1NC1=NCCN1,1.36,
8900,3156,CCCC12CC3CC(CC(N)(C3)C1)C2,3.76,
8901,15831,C[C@H]1CN(Cc2nnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)C[C@@H](C)O1,,4.01
8902,10601,NC(=O)c1ccccn1,0.15,
8903,10966,NS(=O)(=O)c1nc2ccc(O)cc2s1,1.13,
8904,4822,CCOC(=O)c1c[nH]c(-c2ccc(OCC(O)CNCCc3ccc(OC)c(OC)c3)cc2)n1,2.3,
8905,13249,ON=Cc1ccc(Cl)cc1,2.67,
8906,2647,CCC(=O)N1N=C(c2ccc(C3=NN(C(=O)CC)[C@@H](c4cccc(OC)c4OC)C3)cc2)C[C@@H]1c1cccc(OC)c1OC,6.65,
8907,17073,O=C(NC1CCCCC1)c1cccnc1Sc1ccccc1,,3.01
8908,8962,Cc1cccc2c1Cc1ccccc1-2,4.97,
8909,8386,Cc1cc(Br)ccc1NC(=O)c1cc(F)ccc1O,5.15,
8910,12249,O=C1Nc2cc(C(=O)NC3CC3)ccc2S/C1=C\c1ccccc1,4.32,
8911,4900,CCOC(=O)n1cc(F)c(=O)[nH]c1=O,-0.17,
8912,16597,N#CCNC(=O)C1CCCCC1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1,,2.77
8913,15484,COc1ccc(Cn2c(=O)[nH]c3c(=O)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c(-c4ccccc4)cc3c2=O)cc1,,2.93
8914,9333,ClC=C1C2C(Cl)C(Cl)C(C2Cl)C1(CCl)CCl,5.35,
