,Unnamed: 0,smiles,logP,logD
10516,780,CC(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(N)=O,0.14,
10517,54,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,3.43,
10518,983,CC(=O)Nc1ccccc1,1.16,
10519,711,CC(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(C)(C)C,-0.74,
10520,5163,CCS(=O)c1nc(C)cc(C)c1C#N,1.77,
10521,4620,CCOC(=O)C1=C(C)OC(=N)C(C#N)[C@H]1c1cccc(I)c1,4.48,
10522,12268,O=Cc1cccs1,1.02,
10523,10929,Nc1cc2ccccc2cc1N,1.54,
10524,14405,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2OC)cc1,,1.0
10525,11053,Nc1ccc2c(c1)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,0.54,
10526,8666,Cc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,-0.16,
10527,13404,[O-][n+]1onc(Cc2ccccc2)c1Cc1ccccc1,3.65,
10528,11307,O=C(Cn1cnc(I)c1[N+](=O)[O-])NCc1ccc[n+]([O-])c1,-1.4,
10529,9189,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)OCC(=O)N1[C@H](C)CCC[C@H]1C,4.38,
10530,6579,COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,4.28,
10531,352,C=CCC1(CC(C)(C)C)C(=O)NC(=O)NC1=O,2.06,
10532,2944,CCC1(CC)OCC(c2ccc(NC(=O)N(C)C)cc2C)CO1,2.76,
10533,11812,O=C(O)c1ccc(O)cc1,1.58,
10534,1770,CC(C)COC(=O)Nc1ccc2nn(C3CCCC3)nc2c1,4.28,
10535,11378,O=C(NCCOCCN=c1[nH][n+]([O-])c2ccccc2[n+]1[O-])c1cccc2cc3ccccc3nc12,1.84,
10536,16330,Cc1noc2cc(N3CCN(C(=O)C4CCCCC4C(=O)NC4(C#N)CC4)[C@H](C)C3)ccc12,,2.67
10537,14019,CC(C)Oc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,,3.0
10538,15001,COC1CCN(C(=O)C2CCN(CCc3c(-c4cc(C)cc(C)c4)[nH]c4sc(C(C)(C)C(=O)N5C6CCC5CC6)cc34)CC2)CC1,,4.09
10539,7807,COc1ccccc1N1CCN(CCCCc2ccc(F)cc2)CC1,4.8,
10540,4973,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,3.82,
10541,15137,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,,3.56
10542,3281,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(C=O)=CC21,8.03,
10543,1112,CC(=O)OCn1c(O)c2c(c1O)CC=CC2,0.97,
10544,4037,CCCOP(=O)(OCCC)Oc1ccc(SC)cc1,3.67,
10545,9206,ClC(Cl)(Cl)Cl,2.83,
10546,6118,CNC(=O)OCc1c2n(c3c(O)c(Cl)c(OC)c(O)c13)CC=C2OC(C)=O,2.08,
10547,14456,CCN1CCN(CC(=O)Nc2ccc(-c3cccc4c(=O)cc(N5CCOCC5)[nH]c34)c3sc4ccccc4c23)CC1,,2.6
10548,11696,O=C(O)CSC1=NS(=O)(=O)c2ccccc2N1,0.18,
10549,17398,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3)c2s1,,0.98
10550,11157,O=C(CBr)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,0.66,
10551,13764,CC(=O)N=c1cc(CN2C(=O)N(c3ccc(SC(F)(F)F)cc3)C(=O)C2(C)C)cc[nH]1,,2.93
10552,5875,CN(N=O)C(C)(C)C,0.81,
10553,984,CC(=O)Nc1ccccc1-c1ccccc1,2.02,
10554,7262,COc1cc2c(c(OC)c1OC)-c1ccc(=O)c(OC)cc1C(NC(=O)C(F)(F)F)CC2,2.08,
10555,11314,O=C(Cn1nnc2c(O)n(-c3ccc(Cl)cc3Cl)c(O)c21)Nc1ccccc1,4.3,
10556,5218,CCc1c(O)c(=O)ccn1C(C)C,0.73,
10557,6718,COC(CN1CCCC1)c1ccccc1,1.88,
10558,9228,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)C(Cl)C3C1(Cl)C2(Cl)Cl,6.08,
10559,3326,CCCCCCCCC,5.65,
10560,15032,COCCNC(=O)c1cccc(N=c2nc3ccc(-c4ccncc4)cc3c[nH]2)c1,,3.21
10561,5289,CCc1ccc2ccccc2c1,4.38,
10562,12766,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)NCCOCc3ccccc3)c2s1,1.11,
10563,1798,CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,4.49,
10564,8615,Cc1ccc(N(CCOC(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)C2=NS(=O)(=O)c3ccccc32)cc1,5.58,
10565,4898,CCOCCn1ccnc1[N+](=O)[O-],0.53,
10566,1528,CC(C)(CNCCc1ccc(O)c2[nH]c(=O)sc12)CSCCOCCc1ccccc1N,3.44,
10567,13734,C=c1c(-c2c(C)c(O)c3c(c2O)=CC(=O)C(=O)C=3Cc2ccccc2)c(O)c2cc(O)c(O)c(=Cc3ccccc3)c2c1O,,2.73
10568,4943,CCOP(=O)(SC(C)CC)N1CCSC1=O,1.68,
10569,4436,CCNC(=O)COC(=O)c1ccccc1OC(C)=O,0.9,
10570,14764,CN(Cc1ccc(Cl)cc1)C(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1,,2.8
10571,7290,COc1ccc(-c2n[nH]c(=NC(=O)c3c(OC)cccc3OC)s2)cc1,3.56,
10572,9434,Clc1ccc(-c2ccc(Cl)cc2)cc1,5.23,
10573,2188,CC1(C)C=C2OC(=N)C(C#N)C3(CCC4(CC3)OCCO4)C2C(=O)C1,3.24,
10574,10157,N=c1[nH]c(=N)c2ncn(COCCO)c2[nH]1,-1.06,
10575,12990,OC1CCCCC1,1.23,
10576,11462,O=C(Nc1cccc(-c2cnc3ccccc3n2)c1)c1cccs1,4.34,
10577,13264,Oc1ccc(O)n1-c1ccccc1I,0.8,
10578,6529,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,1.4,
10579,395,C=CCN1CCCN(CC=C)C1=S,2.08,
10580,2133,CC(O)COC(=O)C(N)Cc1ccc(O)c(O)c1,-0.49,
10581,11892,O=C(OCCOCCO)c1ccccc1,1.16,
10582,131,C#CCOc1cc(N=CNOC)cc(Cl)c1OCC#C,2.3,
10583,8012,CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1ccccc1,2.2,
10584,9204,ClC(Cl)(Cl)C(Cl)(Cl)Cl,4.14,
10585,14820,CN1CCN(c2ccc3[nH]cc(C(N)=O)c(=Nc4ccc(Cl)cc4Cl)c3c2)CC1,,3.23
10586,16908,O=C(CCN1CCCCC1)Nc1ccc(-c2cccn3c(=O)cc(N4CCOCC4)nc23)c2sc3ccccc3c12,,2.9
10587,17017,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(O[C@H]2CCCNC2)ccc1Cl,,2.18
10588,3714,CCCCNc1c(C)n(C)c(=O)n(-c2ccccc2)c1=O,1.69,
10589,9424,Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,6.22,
10590,1714,CC(C)CC(NC(=O)C(N)CCC(N)=O)C(=O)O,-1.32,
10591,16524,N#Cc1c(-c2ccc(-c3ccccc3CN3CCOCC3)cc2)[nH]c2ccncc2c1=O,,2.0
10592,842,CC(=O)Nc1c(C)cccc1C,1.07,
10593,12610,O=[N+]([O-])c1ccc2sccc2c1,2.92,
10594,14516,CCOC(=O)c1ccc(OCCC2CN(c3ccc(C)nn3)CCO2)cc1,,2.7
10595,10673,NCCCN1CCN(CCCN)CC1,-1.43,
10596,5414,CCn1cc(C)c(=O)[nH]c1=O,-0.15,
10597,14319,CCCSc1ncccc1C(=O)N(C)[C@H]1[C@H]2CC3C[C@@H]1C[C@](O)(C3)C2,,2.49
10598,8450,Cc1cc2ccccc2c(=O)n1CC(=O)NCC(=O)N1CCN(c2cccc(Cl)c2)CC1,4.45,
10599,9667,Cn1c(=O)[nH]c2c(ncn2CCOc2ccc(Br)cc2)c1=N,1.73,
10600,8407,Cc1cc(N)ccc1C(=O)O,1.14,
10601,12352,O=P1(N(CCCl)CCCl)OCCCN1Cl,1.94,
10602,1472,CC(C)(C)OC(N)=O,0.48,
10603,12332,O=Nc1ccc(O)c2ccccc12,2.27,
10604,3732,CCCCOC(=O)CC(CN)c1ccc(Cl)cc1,1.42,
10605,14980,COC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,,1.54
10606,10816,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2O,-0.35,
10607,3188,CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,5.73,
10608,6627,COC(=O)c1ccc(N(C(=O)C(F)(F)F)[C@@H]2C=CS(=O)(=O)C2)cc1,2.05,
10609,11270,O=C(Cc1ccccc1)Nc1ccc(Cl)cc1,3.54,
10610,5396,CCn1c(SCC(=O)Nc2ccc(C(=O)OC)cc2)nnc1-c1ccccc1,4.24,
10611,16588,N#Cc1ccccc1Oc1ccc(C(=O)NCc2ccncc2)cc1,,2.57
10612,9958,N#CCNc1ccccc1C(N)=O,0.5,
10613,10451,NC(=O)OCCCc1cccnc1,0.46,
10614,1621,CC(C)C(N)Cc1ccccc1,2.59,
10615,11559,O=C(O)CCC1=NS(=O)(=O)c2cc(Br)cc(Br)c2N1,1.35,
10616,3719,CCCCNc1ccccc1C(=O)OCC(=O)N[C@@H]1CCS(=O)(=O)C1,4.09,
10617,14328,CCC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,,1.02
10618,14387,CCN(C(=O)NCc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,,2.86
10619,9152,Cc1nnc(SCc2ccccc2)s1,2.35,
10620,5258,CCc1ccc(C2C(=O)c3ccccc3C2=O)cc1,3.92,
10621,7942,CS(=O)(=O)Nc1ccc2nn(C3CCCC3)nc2c1,2.44,
10622,3317,CCCCCCCC(CCCC)c1ccccc1,8.01,
10623,10236,N=c1[nH]nc(CCc2ccccc2)o1,1.19,
10624,10547,NC(=S)Nc1cccc2ccccc12,1.65,
10625,10997,Nc1ccc(OC(=O)c2ccc(N)cc2O)cc1,2.04,
10626,3146,CCCCC(=O)CC(=O)CCCC,3.56,
10627,13195,Oc1c2c(c(O)n1SC(Cl)(Cl)C(Cl)Cl)CC=CC2,3.8,
10628,16638,N=c1[nH]c(=N)c2cc(Br)ccc2[nH]1,,1.78
10629,8690,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCC2)cc1,0.65,
10630,1131,CC(=O)Oc1ccc(C)cc1,2.11,
10631,12420,O=S1(=O)N=CNc2ccc(Cl)cc21,1.07,
10632,3675,CCCCN1Cn2c(nc3ccccc3c2=O)C1C,1.6,
10633,12499,O=[N+]([O-])c1cc(C(F)(F)F)ccc1O,2.34,
10634,12361,O=S(=O)(NCc1ccccc1)C(F)(F)F,2.91,
10635,7033,COc1c(O)c(C)c(C)c(O)c1OC,1.6,
10636,17164,O=C(O)CNCCNc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,,1.94
10637,2761,CCC(C)C(NC(=O)C(CCCN)NC(C)=O)C(=O)NC(C(N)=O)C(C)C,-0.43,
10638,15835,Cc1c(Sc2ccc(Cl)cc2)c2c(C#N)c(Cl)ccc2n1CC(=O)O,,1.6
10639,183,C1=COCCC1,0.69,
10640,9026,Cc1cnc2c(C(=O)O)c(Cl)ccc2c1,0.78,
10641,13109,OCCOc1ccccc1,1.16,
10642,4904,CCOCc1c(C)cc(C)c([C@H]2c3c(C)n[nH]c3OC(=N)C2C#N)c1C,4.09,
10643,14610,CCc1c(C)[nH]c(SCC(=O)N=c2[nH]c(-c3ccc(OC)cc3)cs2)nc1=O,,3.78
10644,6436,COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12,4.28,
10645,14182,CCC(CC)NC(=O)c1c[nH]n(Cc2ccccc2)c1=NS(=O)(=O)c1ccc(C)cc1,,1.52
10646,9302,Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,8.68,
10647,14021,CC(C)Oc1cc(-n2cnc3ccc(=N[C@@H](CO)c4ccc(F)cn4)[nH]c32)[nH]n1,,2.79
10648,16076,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,3.2
10649,10207,N=c1[nH]cccc1C(N)=O,0.88,
10650,10058,N#Cc1cccc(O)c1,1.7,
10651,16809,NC1(c2ccc(-c3c(-c4ccccc4)ccn4ccnc34)cc2)CCC1,,2.0
10652,4682,CCOC(=O)CN(C(=O)CCl)c1ccccc1OC,1.78,
10653,10542,NC(=S)NN=Cc1cccc(O)c1,1.61,
10654,7229,COc1cc(OC)n2nc(S(=O)(=O)Nc3c(Cl)ccc(C)c3Cl)nc2n1,3.08,
10655,6295,CNCC(O)c1ccc(O)cc1,-0.45,
10656,14237,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,,1.29
10657,486,C=Nc1cccc2c(O)c3ccccc3c(O)c12,4.1,
10658,7361,COc1ccc(C(C#N)C(C)C)cc1,2.68,
10659,8831,Cc1cccc(C=C(C(N)=O)C(N)=O)c1,0.4,
10660,15660,C[C@@H](NC(=O)c1cccnc1Oc1ccccc1)c1ccccc1,,3.14
10661,12720,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,-0.96,
10662,14011,CC(C)NCC(O)COc1cccc2[nH]ccc12,,-0.12
10663,2568,CC=CC#CC#CC#CC=CC(Cl)CO,3.91,
10664,10557,NC(C(=O)O)C1CCCC1,-1.31,
10665,8806,Cc1cccc(C)c1NC(=O)CCCCN,1.02,
10666,1135,CC(=O)Oc1ccc(N)cc1,0.45,
10667,13302,Oc1ccccc1I,2.65,
10668,8663,Cc1ccc(OC(=O)CNC(=O)c2ccccc2)cc1,2.83,
10669,9003,Cc1cn(C2CCC(CO)O2)c(=O)[nH]c1=O,-0.6,
10670,13051,OCC1OC(SCc2ccccc2)C(O)C(O)C1O,-0.47,
10671,5290,CCc1ccc2nc3c(cc2c1)c(=O)n(-c1ccccc1)c1c3c(=O)n(C)c(=O)n1C,4.31,
10672,5379,CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,4.61,
10673,13401,[O-][n+]1onc(-c2ccccc2)c1CO,1.77,
10674,5626,CN(C)CC(F)(F)F,1.06,
10675,15755,C[C@H]1O[C@@H](n2cnc3c(=N)[nH]c(OC(C4CC4)C(F)(F)F)nc32)[C@H](O)[C@@H]1O,,1.83
10676,16799,NC1(C(=O)NC(CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,,2.5
10677,3848,CCCCc1ccc(Cn2cncn2)cc1,2.81,
10678,9064,Cc1nc(-c2ccccn2)no1,0.79,
10679,7915,COc1nnc(C(C)C)c(=O)n1N,-0.06,
10680,15605,CS(=O)(=O)c1ccc(C(CCNC(=O)c2ccc(C#N)cc2)c2ccc(F)cc2)cc1,,2.9
10681,4307,CCN(CC)P(=O)(N(CC)CC)N1CCCC1,2.39,
10682,2785,CCC(C)C(NC(=O)C(NC(C)=O)C(C)=O)C(N)O,-0.86,
10683,9234,ClC1=C(Cl)C2(Cl)C3CC=CC3C1(Cl)C2(Cl)Cl,5.57,
10684,14962,CNS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,,2.77
10685,13380,[O-][N+](=Cc1c(Cl)cccc1Cl)c1ccccc1,2.16,
10686,10401,NC(=O)Cn1ccnc1[N+](=O)[O-],-1.22,
10687,589,CC(=O)C=Cc1cccc(C)c1,2.68,
10688,5631,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,3.38,
10689,11227,O=C(CO)CN=c1[nH]cc[nH]c1=[N+]([O-])O,-0.49,
10690,1550,CC(C)=C1C(=O)OC2CC(C)C3=CCC(=O)C3(C)C(O)C12,1.47,
10691,10942,Nc1ccc(C(=O)O)c(Cl)c1,1.33,
10692,7536,COc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,4.31,
10693,6967,COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,1.33,
10694,5899,CN1C(=O)C(O)CC1c1cccnc1,-1.45,
10695,9735,Cn1ccc(=O)n(C)c1=O,-0.54,
10696,10922,Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1.89,
10697,14939,CNC(C)C(=O)NC(C(=O)N[C@H]1CCN(C(=O)c2ccccc2)C1)C1CCCCC1,,0.82
10698,5734,CN(C)c1ccc(/N=N/c2ccccc2)cc1,4.58,
10699,15672,C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cc2F)cn1,,3.7
10700,9268,ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,5.8,
10701,12787,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccc([N+](=O)[O-])cc3)c2s1,2.32,
10702,8227,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1.0,0.78
10703,14047,CC(C)c1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(OC3CN(C4CCS(=O)(=O)CC4)C3)n(C)c2n1,,2.9
10704,845,CC(=O)Nc1c(Cl)cccc1Cl,1.32,
10705,2001,CC(C)c1ccccc1-c1ccccc1,5.2,
10706,9644,Clc1cncnc1,0.47,
10707,10418,NC(=O)NCCCCn1nc(-c2ccccc2)ccc1=O,1.21,
10708,9122,Cc1ncc([N+](=O)[O-])n1CCS(=O)(=O)C(C)C,0.13,
10709,93,C#CCN(C)C(C)Cc1ccc(F)cc1,3.0,
10710,4095,CCCSc1nc2c(c(=O)n1-c1ccc(Br)cc1)SCC2,4.61,
10711,8713,Cc1ccc([N+](=O)[O-])cc1,2.37,
10712,4610,CCOC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CC1,2.23,
10713,4915,CCOP(=O)(CC)Sc1ccccc1,2.11,
10714,11492,O=C(Nc1ccccc1[N+](=O)[O-])c1ccccc1O,2.87,
10715,9286,ClCc1cccc(CCl)c1,2.72,
10716,6083,CNC(=O)N(C)c1nc2ccccc2s1,2.64,
10717,13441,c1ccc(-c2cccs2)cc1,3.74,
10718,14529,CCOc1cc2[nH]nc(C(N)=O)c(=Nc3cccc(Cl)c3F)c2cc1N1CCN(C)CC1,,1.99
10719,15294,COc1cc2c(=Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)[nH]cnc2cc1OCCCN1CCC(CO)CC1,,2.89
10720,11135,O=C(C(=O)c1ccco1)c1ccco1,1.24,
10721,1928,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,2.83,
10722,7424,COc1ccc(CCN)cc1OC,0.77,
10723,9153,Cc1nnc2c(=O)n(CCN=c3[nH]cc(C(F)(F)F)cc3Cl)c3ccc(Cl)cc3n12,4.57,
10724,2930,CCC1(C2=CCCCC2)C(=O)NC(=O)N(C)C1=O,2.25,
10725,4164,CCCn1cnc2c(=NC(C)=O)[nH]cnc21,0.09,
10726,8636,Cc1ccc(NC(=O)N(C)C)cc1,1.33,
10727,8822,Cc1cccc(C)c1NC1=NCCN1,1.45,
10728,6478,COC(=O)CCCCC(S)CCS,2.27,
10729,2106,CC(NC(=O)C(N)C(C)C)C(=O)O,-1.14,
10730,16412,Cn1c(C(=O)O)c(CCCOc2cccc3ccccc23)c2ccccc21,,2.99
10731,10860,NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,0.64,
10732,12482,O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl,3.69,
10733,17472,O=c1cc(-c2cccnc2)[nH]c2cc(C(O)c3ccccc3)ccc12,,2.27
10734,16954,O=C(Cn1cnc2ccccc21)c1ccc(Br)cc1,,3.22
10735,3731,CCCCOC(=O)C=Cc1ccc([N+](=O)[O-])o1,2.83,
10736,17347,O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1ccc(Br)s1,,3.52
10737,6865,COCCOCCOc1cccc(OCCOCCOC)c1,0.86,
10738,15568,COc1ncc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,,-0.14
10739,2548,CC1OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)CCC43O)C2)C(O)C(O)C1O,2.1,
10740,9726,Cn1cc([N+](=O)[O-])nc1Br,0.33,
10741,1092,CC(=O)OCCOCn1cnc2c[nH]c(=N)nc21,-0.61,
10742,1437,CC(C)(C)N(NC(=O)c1ccccc1Cl)C(=O)c1ccccc1Cl,2.75,
10743,5795,CN(C)c1nc(N(C)C)nc(N(C)O)n1,1.61,
10744,12113,O=C1CCCO1,-0.64,
10745,2110,CC(NC(=O)COC(=O)c1ccccc1)C(N)=O,0.42,
10746,14814,CN1CCN(S(=O)(=O)c2ccc(-c3c[nH]c(=N)c(C(=O)Nc4cnccc4CN4CCCC4)n3)cc2)CC1,,3.28
10747,3939,CCCN1CCOC2c3cc(O)ccc3CCC21,2.44,
10748,16214,Cc1cn([C@H]2CCCN(C(CC(C)(C)C)c3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O,,1.12
10749,14978,COC(=O)COc1ccc(C(=O)Nc2ccc(F)cc2)cn1,,2.43
10750,4033,CCCOCc1cc(=O)c(O)co1,0.3,
10751,17567,c1ccc(-c2nc3ccccc3[nH]2)nc1,,2.5
10752,14402,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccc(Cl)c(Cl)c2)cc1,,2.4
10753,16565,N#Cc1ccc2ccc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)C(F)C3)c2c1,,0.66
10754,4522,CCOC(=O)C(=Cc1ccc2c(c1)OCO2)C(C)=O,2.35,
10755,11448,O=C(Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3cccs3)cc2)cc1)c1cccs1,4.46,
10756,881,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,2.02,
10757,6001,CN=C(NC#N)Nc1cccc(-c2csc(=NC(=N)N)[nH]2)c1,1.6,
10758,6822,COCC(O)Cn1cnc([N+](=O)[O-])n1,-0.49,
10759,11185,O=C(CCl)Nc1ccccc1,1.63,
10760,15868,Cc1cc(=N)c2cc(NC(=O)CC(=O)Nc3ccc4[nH]c(C)cc(=N)c4c3)ccc2[nH]1,,1.35
10761,3453,CCCCCCCC[N+](C)(C)CCCCS(=O)(=O)[O-],-0.36,
10762,10146,N=c1[nH][n+]([O-])c2ccccc2[n+]1[O-],-0.3,
10763,6416,COC(=O)C(N)Cc1ccc(O)cc1,0.29,
10764,5283,CCc1ccc2c(c1)=C(c1ccccc1F)NCC(=O)N=2,2.92,
10765,15328,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(-n4ccnc4)nc3n2)cc1CO,,2.6
10766,1107,CC(=O)OCc1ccc(C)cc1,2.44,
10767,8275,Cc1cc(-c2nc(C(C)C)n(C=CC(O)CC(O)CC(=O)O[Na])c2-c2ccc(F)cc2)cc(C)c1Cl,2.27,
10768,8524,Cc1ccc(C(C)C)c(OCCN(C)C)c1,3.79,
10769,11370,O=C(NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1,3.97,
10770,12267,O=Cc1ccco1,0.41,
10771,609,CC(=O)CCC(C)=O,-0.27,
10772,14636,CCn1[nH]c(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1=NS(=O)(=O)c1ccc(C)cc1,,0.95
10773,3889,CCCN(C)N=Nc1ccc(C(N)=O)cc1,2.17,
10774,13851,CC(C)(C)Cn1c(CN2C(=O)CC3(CCNCC3)C2=O)cc2cnc(C#N)nc21,,0.75
10775,13849,CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,,3.8
10776,9182,Cc1nsnc1C,1.28,
10777,6625,COC(=O)c1ccc(Cl)cc1,2.87,
10778,15946,Cc1cc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)oc1C,,1.0
10779,15955,Cc1cc(OC2CCN(CC3CCN(C(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,,2.54
10780,233,C=C(C)C(=O)OCC,1.94,
10781,15979,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccco3)ccc12,,2.07
10782,1643,CC(C)C(NC(=O)[C@H](C)NC(=O)CN)C(=O)O,-1.56,
10783,4820,CCOC(=O)c1ccoc1,1.78,
10784,17291,O=C1CN(C(=O)c2ccccc2)C(c2ccccc2)c2cc(Cl)ccc2N1,,3.31
10785,11861,O=C(O)c1ccco1,0.64,
10786,15433,COc1ccc(Oc2cccc(CN3CCCC(n4cc(C)c(=O)[nH]c4=O)C3)c2)cc1,,3.17
10787,15434,COc1ccc(Oc2ncccc2C(=O)NCc2ccccc2Cl)cc1,,3.59
10788,13053,OCC1OC(n2cnc3c(=S)[nH]cnc32)C(O)C1O,-0.6,
10789,2948,CCC1(CCC(C)C)C(=O)NC(=O)N(C)C1=O,2.45,
10790,12089,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,1.93,
10791,4430,CCNC(=O)CC1CCCCC1,2.28,
10792,11866,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.28,-0.96
10793,15948,Cc1cc(F)ccc1OC1CCN(CC2CCN([C@@](C)(Cc3ccc(F)cc3)C(=O)O)CC2)CC1,,2.0
10794,13203,Oc1cc(Cl)cc(Cl)c1Cl,3.84,
10795,10602,NC(Cc1ccccc1)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,0.65,
10796,4905,CCOCc1cc(=O)c(O)co1,-0.38,
10797,15719,C[C@H](CO)n1ccc2c(NC(=O)Cc3ccc(Cl)c(C(F)(F)F)c3)cccc2c1=O,,3.49
10798,12214,O=CC=Cc1ccc([N+](=O)[O-])o1,0.96,
10799,17280,O=C1CC(c2ccc(O)cc2)Oc2cc(O)ccc21,,2.4
10800,5150,CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)N=c1nc(OC)cc(OC)[nH]1,0.29,
10801,16700,N=c1c(C(=O)c2cccc(OC[C@H](O)CO)c2)c[nH]n1-c1ccc(F)cc1,,1.94
10802,342,C=CCC1(C(C)(C)C)C(=O)NC(=O)NC1=O,1.64,
10803,15099,COc1cc(C(=O)NC2CCN(C)CC2)ccc1N=c1nc2c(c[nH]1)N(C)C(=O)CCN2C1CCCCC1,,2.87
10804,17065,O=C(NCc1ccncn1)c1ccc(Oc2ccc(CCC3(O)CN4CCC3CC4)cc2)cc1,,0.76
10805,16648,N=c1[nH]c(Cl)nc(=NCc2ccccc2)[nH]1,,2.26
10806,11651,O=C(O)COc1ccc(Cl)c(I)c1,3.1,
10807,9668,Cn1c(=O)[nH]c2c(ncn2Cc2ccccc2)c1=N,0.65,
10808,8756,Cc1ccc2ccccc2c1,3.86,
10809,6898,COCc1ccc(COC)cc1,1.28,
10810,14092,CC(O)(C(=O)c1ccccc1)c1ccccc1,,2.92
