,smiles,logP,logD
8031,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,3.08,
8032,CC(C)(C)C1CCC(c2ccccc2)(N2CCCCC2)CC1,6.67,
8033,COC(=O)Nc1ccc(OC)cc1,1.73,
8034,CCOC(=O)C(=Cc1ccc(Cl)cc1Cl)C(C)=O,3.67,
8035,O=c1nc(N=CN2CCOCC2)ccn1C1OC(CO)C(O)C1O,-1.66,
8036,CCCCN1C(=O)c2ccc(C(=O)OCC(=O)N[C@H](C)C(C)C)cc2C1=O,3.62,
8037,CNC1CC2CC1c1ccccc12,2.41,
8038,CCOCC,0.89,
8039,CN(Cc1ccccc1)C(=O)C(Cc1ccccc1)NC(=O)C(Cc1cn(C(=O)OC(C)(C)C)c2ccccc12)NC(O)Cc1nc(O)c2n(c1=O)C1CCC2CC1,5.33,
8040,Clc1cccc2c1CCNCC2,2.4,
8041,O=C1CCC2CCCCC2C1,1.97,
8042,CS(=O)(=O)c1ccc2ncccc2c1,0.7,
8043,CCC(C)C(N)C(=O)N1CCCC1C(=O)NCC(=O)NC(C(=O)O)C(C)CC,1.69,
8044,NS(=O)(=O)c1nc2ccc(OCCO)cc2s1,0.59,
8045,CCC(=O)O,0.33,
8046,NCCC(N)C(=O)O,-4.64,
8047,NN1CCCCC1,-0.28,
8048,CC1=NC(=N)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)C(c2cccc([N+](=O)[O-])c2)C1C(=O)OC(C)C,5.18,
8049,O=c1[nH]c(O)c(Cc2ccccc2)o1,1.2,
8050,CC(C)OC(=O)C(Cc1ccc(OC(=O)N(C)C)cc1)NC(=O)C1N(S(=O)(=O)c2cnn(C)c2)CSC1(C)C,2.46,
8051,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.6,
8052,CC(C(=O)NCC(O)CO)n1ccnc1[N+](=O)[O-],-1.64,
8053,Cc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,0.85,
8054,Cc1nc(=N)c(CNC(=O)N(CCCl)N=O)c[nH]1,0.39,
8055,O=C(OCn1c(=O)[nH]cc(F)c1=O)Oc1ccccc1,1.11,
8056,COC(=O)C(C#N)=NNc1ccc(Cl)cc1C,4.3,
8057,CCOP(=O)(N=C1SCC(C)S1)OCC,1.04,
8058,CCCCOC(=O)C(N)Cc1ccc(O)cc1,1.8,
8059,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(CC)C1,1.02,
8060,CCNC(=O)c1c[nH]c2ccccc12,1.62,
8061,CC(=O)OCCCN1C(=O)C(OC(C)=O)N=C(c2ccccc2)c2cc(Cl)ccc21,3.08,
8062,CCCCN(CCCC)CC(=O)NC1COc2ccc(C)cc21,4.43,
8063,Nc1ccccc1-c1ccccc1N,1.34,
8064,CNS(=O)(=O)c1n[nH]c(=NC(C)=O)s1,0.49,
8065,CCOC(=O)c1cnc2n(c1=O)CCCC2,0.15,
8066,CCNNC(=O)COc1ccccc1,1.0,
8067,CSCCC(N)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,-1.03,
8068,CSc1ncnc2c1ccn2C1OC(CO)C(O)C1O,0.09,
8069,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,3.67,
8070,c1ccc2c(N3CCCCC3)ncnc2c1,2.92,
8071,CCCN(C)CC(F)(F)F,2.18,
8072,CC(C)NC(=O)C=Cc1ccc([N+](=O)[O-])o1,1.34,
8073,NCCCCC(N)C(=O)O,-3.05,
8074,CN(C)CCCN1c2ccccc2Sc2ccccc21,4.55,2.56
8075,O=S1(=O)N=CNc2cc(Cl)ccc21,1.01,
8076,NC(Cc1ccccc1)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,0.65,
8077,NS(=O)(=O)c1cc2c(s1)C(O)CCS2,0.48,
8078,CCC1(CCC(C)C)C(=O)NC(=O)N(C)C1=O,2.45,
8079,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCNCC1,1.35,
8080,CCNc1cccc(NC(=O)Cc2ccccc2)c1,2.59,
8081,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,-0.35,
8082,CCOC(=O)CCC(=O)N(C)c1cccc(S(=O)(=O)N(C)C)c1,0.84,
8083,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)NC1=O,2.39,2.38
8084,CSc1ccc(O)cc1,1.78,
8085,Nc1cc(Cl)cc(Cl)c1,2.9,
8086,Fc1cccc(Cl)c1,2.76,
8087,Cc1ccc2ccccc2n1,2.59,
8088,CN(C)N=Nc1nccs1,1.27,
8089,CCCCCc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,5.26,
8090,COc1ccccc1C(=O)NCCCN(C)C,1.27,
8091,CCOC(=O)C(=Cc1cccc(OC)c1)C(=O)OCC,3.18,
8092,CCCCCCOC(=O)Oc1cccc(C2(C(=O)CC)CCN(C)CC2)c1,3.38,
8093,CCS(=O)c1ccc(Cl)cc1S(C)(=O)=O,2.31,
8094,CCCC(C)(C)C(=O)Nc1ccc(Cl)cc1,3.83,
8095,CCNC(=O)NN,-1.62,
8096,O=C1CCCCCCN1,0.24,
8097,CC1(C)OC2CC3C4CC(F)=C5CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,2.48,
8098,NC(=S)NN=Cc1ccc([N+](=O)[O-])o1,1.64,
8099,N#Cc1cc(I)c(O)c(I)c1,3.43,
8100,COC1=CC(=O)C(OC)=C(OC)C1=O,0.22,
8101,CC(=O)Nc1ccc(OC(=O)CBr)cc1,1.08,
8102,Cc1ccc(NC2=NCCN2)c(Cl)c1,1.8,
8103,CCN(CC)CCNC(=O)c1ccccc1OC,1.98,
8104,CCCCCCCCCCCC(=O)OC,5.41,
8105,Clc1cc(Cl)cc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c1,7.1,
8106,COc1c(Cl)ccc(Cl)c1C(=O)Nc1ccc(C)cc1C,4.0,
8107,N=c1cncc(Cl)[nH]1,0.95,
8108,O=C(O)CCCOc1ccc(Cl)cc1Cl,3.53,
8109,NC1CCc2ccccc2C1O,0.81,
8110,Cc1ccc(OC(=O)N(C)C)cc1,2.03,
8111,COC(=O)NS(=O)(=O)c1ccc(N)cc1,-0.27,
8112,COc1ccc2c(c1)OCC2NC(=O)CN1CCOCC1,0.92,
8113,CN(C)C(=O)N=c1cc(C(C)(C)C)o[nH]1,1.98,
8114,O=C(CN1CCCCC1)Nc1cccc(I)c1,3.92,
8115,CCN(CC)C(C)=O,0.34,
8116,Cc1c[nH]c2ccc3c(nc(=N)n3C)c2n1,1.01,
8117,NC(=O)CCc1ccccn1,-0.27,
8118,FC(F)(F)c1ccccc1NC1=NCCN1,1.42,
8119,COc1ccc2cc(C(C)C(=O)O)ccc2c1,3.58,0.13
8120,C#CCOc1cc(N=CNOC)cc(Cl)c1OCC#C,2.3,
8121,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,-0.52,0.39
8122,CCN1C(=O)C(=O)c2ccccc2C1=O,1.13,
8123,C=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],2.33,
8124,NS(=O)(=O)c1cccc2cccnc12,0.42,
8125,NCCCCc1ccccn1,0.86,
8126,O=c1cc(-c2ccccc2)o[nH]1,2.55,
8127,CCCCCN=c1[nH]c(SC(F)F)nc(=NCC)[nH]1,4.71,
8128,O=Cc1ccccn1,0.44,
8129,O=[N+]([O-])CC1=NCCN1Cc1ccncc1,-1.05,
8130,N#CN=[N+]([O-])c1ccc(Cl)cc1,2.33,
8131,CC=C(C)C(=O)OC1CC(OC(C)=O)C2(C(=O)OC)COC3C2C12COC(O)(C(=O)OC)C2C(C)(C12OC1(C)C1CC2OC2OC=CC21O)C3O,1.09,
8132,CC(=O)Nc1ccc2ncccc2c1,1.55,
8133,O=P(N1CC1)(N1CC1)N1CC1,-0.62,
8134,Clc1ccc(Cl)c(-c2ccccc2Cl)c1,5.55,
8135,CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C)CCO,0.06,
8136,CCCCCCOn1c(=O)[nH]c(C)c(Br)c1=O,2.48,
8137,CN(C)C(=O)c1ccccc1,0.62,
8138,Cc1cccnc1,1.2,
8139,CCCCCCNP(=O)(OC)SC,1.11,
8140,CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,0.55,
8141,CCCN1C(=O)C(=O)c2ccccc2C1=O,1.6,
8142,C=C(c1ccc(N(C)C)cc1)c1ccc(N(C)C)cc1,5.3,
8143,CCOP(=S)(Oc1ccc(C#N)cc1)c1ccccc1,4.29,
8144,OCCCO,-1.04,
8145,S=P(N1CC1)(N1CC1)N1CC1,0.53,
8146,C=CC(=O)OC,0.8,
8147,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=S,0.09,
8148,CCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,1.19,
8149,N=c1[nH]c(=O)c2ncn(C3CC(F)C(CO)O3)c2[nH]1,-0.66,
8150,CC(=O)Nc1ccc(Br)cc1C,2.03,
8151,CCCCOC(=O)n1cc(F)c(=O)[nH]c1=O,0.89,
8152,OCCCCCl,0.85,
8153,COCCCNC(=S)N1[C@H](C)CCC[C@H]1C,2.8,
8154,COc1cc(OC)nc(-n2[nH]c(=O)cc2C)n1,1.16,
8155,COc1ccc(C(c2ccc(OC)cc2)C(F)(F)F)cc1,4.76,
8156,CC(C)C(N)C(=O)NC(CCC(N)=O)C(=O)O,-1.82,
8157,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,7.75,
8158,O=C(S)Cc1ccccc1,1.91,
8159,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,2.7,
8160,CC(C)OC(=O)CS(=O)(=O)c1ccc(Cl)cc1,2.04,
8161,CCN(CC)CC(=O)OCn1ncc2c(=O)[nH]cnc21,0.2,
8162,Cc1ccc(S(=O)(=O)N(CCO)Cc2ccccc2)cc1,3.69,
8163,CCNP(=O)(OCC)ON=C(C#N)c1ccc([N+](=O)[O-])cc1,1.76,
8164,CC(=O)NCC(=O)NC(CC(C)C)C(=O)NCC(N)=O,-1.23,
8165,CCOP(=O)(OCC)Oc1ccc(SC)c(Cl)c1,2.94,
8166,Cc1ccc(C)c(O)c1,2.33,
8167,CNCCCN1c2ccccc2CCc2ccccc21,4.54,1.24
8168,CCCCCCCCCC(C)=O,4.09,
8169,c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOc1ccccc1OCCO2,1.63,
8170,O=NN(Cc1ccccc1)c1ccccc1,3.38,
8171,COC(=O)c1cccc(S(I)=C(N(C)C)N(C)C)c1,-0.75,
8172,CCOc1cncnc1,0.56,
8173,CCOc1ccccc1OCc1ccccc1CCCN1CCC(O)CC1,3.1,
8174,CCn1cc(C(=O)NC(C(=O)OC)C(C)C)c(=O)c2ccc(C)nc21,3.61,
8175,Cc1cccc(C(=O)c2ccc3n2CCC3C(=O)O)c1,3.23,
8176,CC(=O)OC1CC2(O)C3CCC4CC(OC5CC(O)C(OC6CC(O)C(OC7CC(O)C(O)C(C)O7)C(C)O6)C(C)O5)CCC4(C)C3CCC2(C)C1c1coc(O)c1,2.16,
8177,CCC(C)(Oc1ccc(Cl)cc1)C(=O)O,2.9,
8178,COc1ccc(CC=NC=O)cc1,1.94,
8179,CC(C)=CCCC(C)CC=O,3.83,
8180,CC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,3.1,
8181,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.25,
8182,Cc1c(Sc2ccccc2)no[n+]1[O-],2.63,
8183,CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,3.29,
8184,CC(=O)Nc1ccc(C)cc1,1.7,
8185,CCN(CC)CCc1cccnc1,1.23,
8186,c1ccc(-c2ncnc3ccccc23)cc1,2.71,
8187,COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c(C)c1C,6.4,
8188,CCc1cccc(CC)c1O,3.03,
8189,Cc1cccc(C)c1N(CCCN1CCCCC1)C(=O)Cc1ccccc1,5.28,
8190,COc1ccc2sc(C(=O)N=c3nn[nH][nH]3)c(OC(C)C)c2c1,1.78,
8191,N=c1[nH]c(=S)c2ncn(C3CC(O)C(CO)O3)c2[nH]1,-0.79,
8192,OCC1OC(Oc2cc(OC3OC(CO)C(O)C(O)C3O)c(I)cc2I)C(O)C(O)C1O,-0.25,
8193,Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,7.44,
8194,Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1,6.67,
8195,Cc1csc(=NC(=N)N)[nH]1,1.24,
8196,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(C=O)=CC21,8.03,
8197,S=C1NCCCN1,-0.68,
8198,Cc1cc(C(=O)O)ccc1N,1.37,
8199,CN1CC(O)CN(C)C1=Nc1ncc([N+](=O)[O-])s1,0.16,
8200,CCOC(=O)Cn1cnc([N+](=O)[O-])c1I,0.57,
8201,COc1ccc(C(N)=S)cc1,1.63,
8202,O=C1NC(=O)N(c2ccccc2)C1=O,0.6,
8203,CC(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(N)=O,-0.26,
8204,CCCCCCn1nc2ccccc2n1,4.24,
8205,CCC(C(=O)OCCc1ccccc1)C(CO)Cc1cncn1C,2.31,
8206,CC1(C)COC(Cn2cncn2)(c2ccc(-n3ccnc3)cc2Cl)OC1,2.26,
8207,CC1OC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(c5coc(O)c5)CCC43O)C2)CC(O)C1O,1.09,
8208,NC(=O)CCCCCn1nc2ccccc2n1,1.41,
8209,ClC1=CC2(Cl)C3CC(Cl)C(Cl)C3C1(Cl)C2(Cl)Cl,5.56,
8210,C=CC(OC(C)=O)OC(C)=O,0.78,
8211,c1cncc(CN2CCCCC2)c1,1.49,
8212,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,3.59,
8213,CC(=O)NC(CCCN)C(=O)NC(Cc1ccccc1)C(N)=O,0.41,
8214,N#CC(C#N)=NNc1ccc([N+](=O)[O-])cc1,2.37,
8215,CCN(CC)CCNC(=O)c1cc(I)c(N)cc1OC,3.09,
8216,Nc1cccc2cc3ccccc3cc12,3.69,
8217,Clc1ccc(Oc2cc(Cl)ccc2Cl)cc1,5.66,
8218,CCC(C)NC(=O)C(=Cc1ccccc1)OC,2.86,
8219,O=C(OCCCN=c1ccc(-c2ccncc2)c[nH]1)c1ccccc1,4.06,
8220,N#Cc1ccc2ccccc2n1,1.6,
8221,C[N+](C)(CCCS(=O)(=O)[O-])CCc1ccccc1,-1.87,
8222,O=C(c1ccccc1)c1cccc(NS(=O)(=O)C(F)F)c1,2.86,
8223,CC(C)(C)Sc1nc2c(=N)[nH]cnc2n1C1OC2COP(=O)(OCc3ccccc3)OC2C1O,2.05,
8224,CCN(CC)CCOC(=O)C=Cc1ccccc1,3.61,
8225,COc1ccc(N(C)C)cc1,1.42,
8226,CCCc1[nH]nc2c1[C@H](c1ccsc1C)C(C#N)C(=N)O2,3.83,
8227,COCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,0.73,
8228,CN=C(NC)N[N+](=O)[O-],-0.7,
8229,COCCc1c[nH]c(-c2ccc(OCC(O)CNCCc3ccc(OC)c(OC)c3)cc2)n1,2.06,
8230,Cn1c(=O)[nH]c2[nH]c(=O)[nH]c(=O)c21,-1.18,
8231,CN(C)c1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(N(C)C)c1,1.6,
8232,C=c1c(=Cc2sc(=S)n(CC)c2O)cc(C)n1-c1ccc2c(c1)OCO2,2.52,
8233,COC1C(OC(C)=O)CC(=O)OC(C)C=CC=CCC(=O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,3.52,
8234,COc1cccs1,2.13,
8235,N#CN=[N+]([O-])c1cccc(C(F)(F)F)c1,2.52,
8236,CC=C(C)C1(C)CC(=O)C(C(CCC)=NOCC)C(=O)O1,3.4,
8237,O=C(O)CCCC(=O)O,-0.29,
8238,COc1ccc(C(=O)CCC(=O)O)cc1,1.38,
8239,CNC(=O)Nc1cccc(OC)c1,1.26,
8240,COC(=O)Nc1c(C)cccc1C,1.69,
8241,N#Cc1cc(-c2ccccc2)n[nH]c1=NCCN1CCOCC1,1.89,
8242,Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl,4.04,
8243,CC(=O)C=Cc1ccc(N(C)C)cc1,2.66,
8244,C=C(C)C1CC=C(C=O)CC1,3.13,
8245,C(#Cc1cscn1)c1ccccc1,2.6,
8246,CC(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(N)=O,1.14,
8247,c1ccc(-c2ccc(=NCCN3CCOCC3)[nH]n2)cc1,1.85,
8248,CC(NNC(=O)COc1ccccc1)c1ccccc1,2.46,
8249,O=S(=O)(Nc1cccc(Br)c1)C(F)(F)F,3.82,
8250,COC(=O)c1ccc(F)cc1,2.28,
8251,Cc1ccc2ccccc2c1,3.86,
8252,OC1c2ccccc2C2CCCCC2C1O,2.32,
8253,N=c1cc(-c2nc(=N)[nH][nH]2)cc[nH]1,0.11,
8254,CCCCNc1c(C)n(C)c(=O)n(-c2ccccc2)c1=O,1.69,
8255,S=C=NC(c1ccccc1)c1ccccc1,5.09,
8256,CC(C)C1=NS(=O)(=O)c2ccc(Cl)cc2N1,2.0,
8257,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,2.9,
8258,CC(C(=O)Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1)n1nc(C(F)(F)F)c(Cl)c1C1CC1,6.63,
8259,CC(=O)OC=C1CSC2C(NC(=O)CSc3ccncc3)C(=O)N2C1C(=O)O,-1.15,
8260,Cc1cccc2c([N+](=O)[O-])cc[n+]([O-])c12,1.59,
8261,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3nccs3)c2s1,2.35,
8262,CS(=O)(=O)ON1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,1.71,
8263,COC(=O)CC(C)C,1.82,
8264,Cc1cccc2c1ccc1ccccc12,5.08,
8265,O=C1C=NC(c2ccc[nH]2)c2cc(Cl)ccc2N1,2.59,
8266,COC(=O)CCCCCC(=O)OC,1.38,
8267,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=S,-0.07,
8268,CNC(=O)NCCn1nc(-c2ccccc2)ccc1=O,0.39,
8269,Nc1ccc(S(=O)(=O)N=c2cnc3ccccc3[nH]2)cc1,1.68,
8270,CNC(=O)Oc1ccc([N+](=O)[O-])cc1,1.47,
8271,CN(C)C(=O)Oc1ccccc1Br,2.17,
8272,CNP(=O)(OC)Oc1ccc(SC)cc1,1.81,
8273,Clc1nc(Cl)c(Cl)[nH]1,1.85,
8274,CCCN=c1[nH]c(SC(F)F)nc(=NC)[nH]1,3.28,
8275,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],2.1,
8276,NC(=S)c1ccccc1N,0.99,
8277,CCN=c1[nH]c(Cl)nc(=NC(C)(C)C#N)[nH]1,2.22,
8278,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br,0.11,
8279,O=S1(=O)N=C(C2CCCC2)Nc2ccccc21,1.83,
8280,O=NN1CCCN(N=O)CC1,-0.51,
8281,NC(=O)OCCc1c[nH]c2ccccc12,1.69,
8282,O=c1ssc2ccccc12,2.73,
8283,O=[N+]([O-])C=Cc1ccsc1,1.94,
8284,O=C1OC(Cc2ccccc2)c2ccccc21,3.12,
8285,CC(=O)C(C)CN1CCCCC1,1.28,
8286,CN(Cc1ccc(Br)cc1)N=O,1.57,
8287,CCCC(=NOCC)C1C(=O)CC2(CCC(CC)CC2)OC1=O,4.48,
8288,CN(C)c1cncc(Cl)n1,1.95,
8289,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,0.57,-1.2
8290,Cn1cnc([N+](=O)[O-])c1N,-1.0,
8291,COc1ccc(C=O)cc1COc1c(F)c(F)cc(F)c1F,4.24,
8292,NS(=O)(=O)c1cc2c(cc1F)N=CNS2(=O)=O,-0.29,
8293,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,4.4,
8294,O=C1CC(Sc2nc3ccccc3s2)N1,2.3,
8295,CCCSC1OC(CO)C(O)C(O)C1O,-1.18,
8296,COC1CC2(C)C(O)CCC2C2CCc3cc(O)ccc3C12,2.72,
8297,CC(C)CC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(C)N)C(=O)O,-0.04,
8298,Cc1nnc(C(C)(C)C)c(=O)n1N,1.03,
8299,CCOC(=O)CC(CN)c1ccc(Cl)cc1,0.77,
8300,CCOc1ccc(NC(=O)OCCF)cc1OCC,2.27,
8301,O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,3.2,
8302,CC(=O)NC(C(=O)NC(C(N)=O)C(C)C)C(C)C,-0.32,
8303,Cc1cc(C)cc(CCOCCS(=O)(=O)NCCNCCc2ccc(O)c3[nH]c(=O)sc23)c1,2.59,2.45
8304,Nn1c(COc2ccccc2)nnc1SC(F)F,1.85,
8305,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccc(Br)cc3)c2s1,3.36,
8306,Cc1ccc([N+](=O)[O-])c(O)c1,2.31,
8307,CCCc1ccc(CO)cc1,2.67,
8308,CC(N)C(O)c1ccccc1,0.83,
8309,CC(=O)NC(C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(N)=O,-0.04,
8310,Cc1[nH]c(=O)n(OCC(C)C)c(=O)c1Br,1.23,
8311,COc1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1,2.18,1.96
8312,NNC(=O)Nc1cc(Cl)ccc1Cl,1.07,
8313,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1Nc1ccccc1,2.88,
8314,CC(=O)C(C)=O,-1.34,
8315,CC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)OCc1ccccc1)C(=O)O,2.43,
8316,COc1ccccc1C(N)=O,0.86,
8317,CCCNC(=O)C=Cc1ccc([N+](=O)[O-])o1,1.86,
8318,CCOC(=O)COC(=O)c1ccccc1OC(C)=O,1.67,
8319,NC(Cc1ccc2ccccc2c1)C(=O)O,-0.15,
8320,O=C(O)c1cc(Br)ccc1O,3.23,
8321,CC(=O)NC(C(N)=O)C(C)C,-0.61,
8322,CC1(C)CC(N)CC(C)(C)N1O,0.56,
8323,CCC1(CC)C(=O)N=C(OC(C)C)NC1=O,1.44,
8324,CCOc1ncccn1,0.74,
8325,O=[N+]([O-])c1cccc2ncccc12,1.4,
8326,O=S1(=O)N=C(c2cccs2)Nc2ccccc21,1.68,
8327,Cc1cccc2ncc(-c3ccccc3)c(=O)n12,2.59,
8328,CCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,3.04,
8329,CCCCS(=O)c1sc(C#N)c(Cl)c1C#N,3.44,
8330,OCc1ccccc1F,1.31,
8331,COc1ccc(Br)cc1-c1nc(=N)[nH]c(=N)[nH]1,1.53,
8332,COc1c(Cl)c(Cl)cc(Cl)c1Cl,4.68,
8333,CNC(=O)c1csc(-c2ccc(C(C)C(=O)O)cc2)n1,2.45,
8334,CC1CN(N=O)CCN1N=O,-0.28,
8335,CC1(C)C=C2OC(=N)C(C#N)C3(CCC4(CC3)OCCO4)C2C(=O)C1,3.24,
8336,CCCN1CCc2cccc(Cl)c2CC1,3.5,
8337,CC(=O)OC=C1CSC2C(NC(=O)CSc3ccncc3)C(=O)N2C1C(=O)OCOC(=O)C(C)(C)C,1.63,
8338,COC1=C(N2CC2)C(=O)C(OC)=C(N2CC2)C1=O,0.17,
8339,NC(Cc1ccc(O)c(O)c1)C(=O)OCC1CCCCO1,0.47,
8340,Cn1c(=N)[nH]c2cc(Cl)ccc21,2.09,
8341,CC(C)C(N)C(=O)N1CCCC1C(=O)NCC(=O)NC(C(=O)O)C(C)C,-2.83,
8342,CC(C(=O)O)c1ccc(-c2nc(C(N)=O)cs2)cc1,2.17,
8343,NS(=O)(=O)c1cccc([N+](=O)[O-])c1,0.55,
8344,Cc1sc(C(=O)N=c2nn[nH][nH]2)c(OC(C)C)c1Br,1.72,
8345,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)c(OC)c1OC,1.52,
8346,O=C1CC(c2ccccc2)Oc2ccccc21,3.14,
8347,CCCc1ccc(O)cc1,3.2,
8348,COC1N(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC(=O)C1(C)Cl,0.84,
8349,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,2.12,
8350,Cc1cn(C2CCC(CO)O2)c(=O)[nH]c1=O,-0.6,
8351,NC(=O)c1ccccc1[N+](=O)[O-],-0.12,
8352,CC(C)OC(=O)c1ccccc1,3.18,
8353,CC(=O)NNC(=O)Nc1ccc(Br)cc1,1.38,
8354,CS(=O)CCCOc1ccc([N+](=O)[O-])cc1,0.93,
8355,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc([N+](=O)[O-])c1,2.73,
8356,CNP(=O)(OC)Oc1ccc(Cl)cc1Cl,2.41,
8357,CCCC=CCc1ccc(O)c(O)c1,3.82,
8358,COC1C(Cl)C(Cl)C(OC)C(Cl)C1Cl,3.15,
8359,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,0.89,
8360,CNC(=O)NS(=O)(=O)Cc1ccccc1,0.54,
8361,CNP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,1.27,
8362,CN(C)CCCN1c2ccccc2CCc2ccccc21,4.8,2.49
8363,c1ccc2cccc-2cc1,3.2,
8364,OCC1OC(Oc2ccc(I)cc2)C(O)C(O)C1O,0.75,
8365,Cc1ccc2c([N+](=O)[O-])cccc2n1,1.99,
8366,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,2.22,
8367,CCc1ncc([N+](=O)[O-])n1C,0.68,
8368,CCOC(=O)/C=C/c1ccccc1,2.99,
8369,CCC(C)C(NC(=O)C(CC(=O)O)NC(C)=O)C(=O)NC(Cc1ccccc1)C(N)=O,0.61,
8370,CCCC(=O)n1c(=O)[nH]cc(F)c1=O,0.67,
8371,CN=c1[nH]c2c3cccnc3ccc2n1C,1.82,
8372,CN(C)C(=O)Oc1ccc(CC(NC(=O)C2N(S(=O)(=O)c3cnn(C)c3)CSC2(C)C)C(=O)OCOC(=O)C(C)(C)C)cc1,3.14,
8373,CCOC(=O)COc1ccc(-n2sc3ccccc3c2=O)cc1,2.96,
8374,CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(C=O)OC(C)=O,0.63,
8375,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,3.42,
8376,N=c1[nH]o[nH]c1=NC(=O)c1ccccc1,1.41,
8377,CC(C)CC(N)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)O,0.16,
8378,CCOP(=O)(OCC)SCSCC,2.07,
8379,CC1=C(C(=O)O)N2C(=O)C(NC(NC(=O)c3nn(-c4ccccc4)c(=O)[nH]c3=O)c3ccc(O)cc3)C2SC1,1.26,
8380,S=C1CCCN1,-0.05,
8381,CCOC(=O)c1ccc(N)cc1,1.86,1.83
