,smiles,logP
7923,Nc1ccccc1OC1OC(CO)C(O)C(O)C1O,-1.23
7924,CC(=O)OCn1c(=O)[nH]cc(F)c1=O,-0.42
7925,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(I)cc1,3.78
7926,COc1ccccc1C,2.74
7927,CC(=O)NC(CC(N)=O)C(=O)NC(C(N)=O)C(C)C,-1.85
7928,COc1c(OC)c(OC(C)=O)c2cc(F)ccc2c1OC(C)=O,2.75
7929,O=C(Nc1ccc(Cl)cc1)c1cc(Br)ccc1O,5.02
7930,CCC1(CC)C(=O)NC(=O)NC1=O,0.65
7931,Cc1ccc(C=C(C#N)C#N)o1,2.03
7932,CCCCCN(C)C(=O)c1cccc(Oc2ccccc2)c1,4.43
7933,Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(OCCSC(=O)C(C)(C)C)Oc3ccc(CC(N)C(N)=O)cc3)O2)c(=O)[nH]c1=O,1.27
7934,CC1=C(C)S(=O)(=O)CCS1(=O)=O,-0.17
7935,CC(=O)C=Cc1ccccc1,2.07
7936,N#CCc1ccsc1,1.26
7937,O=NN(CCCl)C(=O)NC1CCC(NC(=O)N(CCCl)N=O)CC1,2.74
7938,CN(C)C(N(C)C)=S(I)c1ccc(C#N)cc1,-1.13
7939,CCOCC,0.89
7940,CC(=O)Nc1cc(OC(F)(F)F)c(Cl)cc1Cl,3.71
7941,C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,5.77
7942,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,4.79
7943,O=C(CCCCCN1C(=O)/C(=C\c2cccs2)SC1=S)N1CCOCC1,4.92
7944,NNC(=O)c1cccc(Cl)c1,1.18
7945,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,3.59
7946,c1ccc2c(c1)Cc1c-2ccc2ccccc12,5.4
7947,CC(OP(C)(=O)OC(C)C(C)(C)C)C(C)(C)C,4.29
7948,N#CCc1ccc([N+](=O)[O-])cc1,1.37
7949,COc1cc(C)nn1-c1nc(C)cc(C)n1,0.73
7950,CCCCCCCCC=CCCCCCCCCCCCC(=O)OC,9.32
7951,CCc1c(O)c(=O)ccn1CCO,-0.66
7952,CCN(CC)C(=O)c1ccc(C)cc1,2.38
7953,CCOC(=O)c1c(C)[nH]c(C)c1C(=O)COC(=O)c1ccc(F)c(S(=O)(=O)N2CCOCC2)c1,3.63
7954,CCN(CC)C(=O)COC(=O)c1ccccc1O,1.99
7955,CSCCNC(=O)C(F)(F)Cn1cnc([N+](=O)[O-])n1,0.41
7956,Cc1ccc(OCC2CN=C(N)O2)cc1,1.79
7957,Nc1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,2.57
7958,Cc1nnc(-c2ccccc2)c(=O)n1N,0.83
7959,C=Cc1csc(-c2ccc(C(C)C(=O)O)cc2)n1,3.62
7960,COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,0.8
7961,CC1(C)OCCO1,0.46
7962,Clc1ccc(-c2ccccc2)c(Cl)c1,5.16
7963,CC1(C)CN1P(=O)(NC(=O)NC12CC3CC(CC(C3)C1)C2)N1CC1(C)C,1.98
7964,CCc1cc(OC)c(CC(C)N)cc1OC,2.81
7965,C=C(C)C1CC=C(C)CC1,4.57
7966,CN(CCCl)CCCl,0.91
7967,COC(=O)NC1=NCC(c2ccc(Cl)cc2)N1C,2.17
7968,Nc1c([N+](=O)[O-])ccc2ncccc12,1.61
7969,OC12CC3CC(CC(C3)C1)C2,2.14
7970,O=C(NN=Cc1c(O)ccc2ccccc12)c1ccc([N+](=O)[O-])cc1,3.58
7971,OCc1ccccc1Cl,1.77
7972,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)(Cl)Cl)NS2(=O)=O,0.82
7973,O=NN(CCCl)C(=O)NCCCCNC(=O)N(CCCl)N=O,0.9
7974,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,4.12
7975,CC(C)c1nc([N+](=O)[O-])c[nH]1,0.9
7976,CC(C)Nc1ccccc1C(N)=O,2.07
7977,COc1ccc(Nc2c(C)c(O)c3c(c2O)C(=COC(N)=O)C2(OC)C4NC4CN32)cn1,0.59
7978,CC(C)c1cccc(C(C)C)c1NC(N)=O,2.26
7979,Brc1ccc(NC2=NCCN2)cc1,1.75
7980,O=C(c1ccccc1)c1ccc(NS(=O)(=O)C(F)(F)F)cc1,4.28
7981,Oc1c(Br)cc(Br)cc1Br,4.13
7982,CCOC(=O)c1cnc2n(c1=O)CCC(C)C2,0.66
7983,CC(=O)Nc1cccc(C(C)=O)c1,1.06
7984,Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)cc1Cl,6.6
7985,CC(=O)Nc1cc(OCC(=O)O)ccc1Cl,0.75
7986,O=C(CSc1ncnc2sc3c(c12)CCC3)Nc1ccc(F)cc1,4.69
7987,CC(=O)N=c1nc2c(c[nH]1)ncn2COCCOC(C)=O,-1.05
7988,O=C(OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O)c1ccccc1,1.4
7989,CC(C)OC(=O)C=Cc1ccc([N+](=O)[O-])o1,2.64
7990,O=S1(=O)N=C(C2CC2)Nc2cc(Cl)ccc21,1.98
7991,COc1cc(OC)nc(-n2[nH]c(=O)cc2C)n1,1.16
7992,O=C(C=Cc1ccco1)c1ccco1,2.34
7993,O=c1[nH]c2c(O)ccc(CCNCCSCCCOCCc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2s1,3.52
7994,O=c1[nH]c(O)c(-c2ccccc2)o1,1.09
7995,Cc1ccc(NC(=O)CN2CCCCC2)cc1,2.96
7996,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1Br,2.01
7997,CN1CC=C(c2ccncc2)CC1,1.25
7998,NC(Cc1ccc(O)c(O)c1)C(=O)O,-2.39
7999,CC(=O)c1c(C)no[n+]1[O-],0.98
8000,Cc1c(Cl)cccc1Nc1ccccc1CC(=O)O,4.64
8001,CC(=O)N(c1ccccc1)c1nc(/C=C/C(=O)Nc2ccc3c(c2)OCO3)cs1,4.37
8002,N#CSCSc1nc2ccccc2s1,3.3
8003,CC(Cc1ccccc1)OC(=O)N(C)C,2.6
8004,O=c1c(C2CC(c3ccc(-c4ccc(Br)cc4)cc3)Cc3ccccc32)c(O)oc2ccccc12,8.5
8005,O=C(O)C=Cc1ccc(O)cc1,1.79
8006,Cc1ccc(O)c2ncccc12,2.37
8007,CCN(CC)CCCN=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3[nH]c-2cc1=Nc1ccc(Cl)cc1,8.05
8008,Nc1ccc(C(=O)O)c(Br)c1,1.49
8009,Nc1ccc(S(=O)(=O)N=c2ccc(Br)c[nH]2)cc1,2.3
8010,CCOC(=O)c1ccc(N=NN(C)CCO)cc1,2.66
8011,Cc1cc(C(=O)Cn2c(O)c3c(c2O)CC=CC3)c(C)n1Cc1ccc2c(c1)OCO2,4.38
8012,O=C(O)Cc1ccc2ccccc2c1,2.81
8013,O=C(NCCO)C(F)(F)Cn1ccnc1[N+](=O)[O-],-0.52
8014,COc1cc(Cl)c(Cl)c(Cl)c1OC,4.01
8015,OC(Cn1ccnc1)(c1ccc(F)cc1)c1ccc(-c2ccccn2)cc1,3.58
8016,CC(C)c1cccc(S(N)(=O)=O)c1,1.81
8017,CCCC1CNC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)C1,0.04
8018,COc1ccc(CCNC(=O)C=Cc2ccc(O)c(O)c2)cc1OC,2.07
8019,CN(N=Cc1ccc([N+](=O)[O-])cc1)P(=O)(N1CC1)N1CC1,0.51
8020,CC1=NS(=O)(=O)c2cc(Cl)cc([N+](=O)[O-])c2N1,0.85
8021,O=C(CN1CCCCC1)Nc1ccccc1Cl,2.76
8022,c1ccc(Cn2cnnc2)cc1,0.74
8023,COc1c(OC)c(OC(C)=O)c2cc(C#N)ccc2c1OC(C)=O,2.28
8024,CCCCC(C)=NN=C(N)Nc1ccccc1,2.05
8025,CCN1CCN=C1N=c1[nH]cc([N+](=O)[O-])s1,2.28
8026,CCOC(=O)Cc1ccc(O)c2ncccc12,2.26
8027,CC(=O)NC(Cc1ccccc1)C(=O)NC(C(N)=O)C(C)C,0.43
8028,Nc1ccccc1Oc1ccccc1,2.46
8029,CCC(CC)C(=O)Nc1cc(Cl)ccc1S(N)(=O)=O,2.55
8030,O=[N+]([O-])c1cccc(S(=O)(=O)O[Na])c1,-2.61
8031,O=C1CCC2CCCCC2C1,1.97
8032,Clc1ccc(N=c2cc3[nH]c4ccccc4n(-c4ccc(Cl)cc4)c-3cc2=NCCCN2CCCCC2)cc1,8.18
8033,CCCCC(=O)OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1,0.65
8034,ClC(c1ccccc1)(c1ccccc1)c1ccccc1,5.25
8035,CC12CCC3C(CC=C4CC(=O)CCC43C)C1CCC2=O,2.75
8036,c1ccc2nocc2c1,1.52
8037,CSC1=NCCN1c1ccc([N+](=O)[O-])o1,1.19
8038,CS(C)(=O)=O,-1.41
8039,CCCCc1ccc(NC(C)=O)c(C)c1,3.1
8040,O=C(O)CCCCCOc1cccc2ccccc12,4.5
8041,CCN(C)N=O,0.04
8042,COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,1.91
8043,NN1CCCCC1,-0.28
8044,O=C(O)COc1cccc(O)c1,0.76
8045,Cc1ccccc1OC1C(=O)N(Cc2ccc3c(c2)OCO3)[C@H]1c1ccc2c(c1)OCO2,4.37
8046,CCc1cc(CC(C#N)C#N)cc(CC)c1O,4.12
8047,COC(=O)C(C#N)=NNc1ccc(Cl)cc1C(F)(F)F,4.66
8048,CC(=O)N=c1[nH]c(=O)c2ncn(COCCOC(C)=O)c2[nH]1,-0.85
8049,COC(=O)C=C(C)OP(=O)(OC)OC,0.13
8050,CC(C)COC(=O)c1cc(=O)[nH]c(=O)[nH]1,1.01
8051,C=Cc1ncc([N+](=O)[O-])n1C,0.62
8052,Cc1cc(OCCN(C)C)c(C(C)C)cc1OS(=O)(=O)C12CCC(CC1=O)C2(C)C,4.37
8053,COC(=O)c1c(NC(NC(=O)c2cccnc2)(C(F)(F)F)C(F)(F)F)sc2c1CCCCC2,5.75
8054,Brc1cccs1,2.75
8055,Oc1ccccc1O,0.88
8056,CCOC(=O)Nc1ccc2nn(C3CCCC3)nc2c1,3.43
8057,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,6.14
8058,O=Cc1c(-c2ccccc2)no[n+]1[O-],2.92
8059,CN(C=O)c1ccc(S(=O)(=O)N(C)C)cc1,0.4
8060,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,1.05
8061,CCCCc1cccc(C2(C(Oc3nc(C)cc(C)n3)C(=O)O)NCC(=O)N(Cc3c(F)cc(F)cc3F)c3ccccc32)c1,2.3
8062,O=[N+]([O-])c1cccc2ncccc12,1.4
8063,NCCCCCCC(=O)O,-3.03
8064,CC(=O)Nc1ccc(N(C)C)cc1,1.0
8065,Cc1ncc([N+](=O)[O-])n1CCNC(=O)OC1CCCCC1,2.01
8066,CCCCCCCCCCNc1cc(N)[n+]([O-])c(=N)[nH]1,4.08
8067,O=[N+]([O-])/C=C/c1cccc([N+](=O)[O-])c1,1.82
8068,COc1cc(C=NO)ccc1OCCOC(=O)c1ccccc1OC,2.84
8069,CCC(C)C1=NS(=O)(=O)c2cc(Cl)ccc2N1,2.47
8070,Cc1cccc(C)c1,3.2
8071,CCCOc1c(OC)cc(CCN)cc1OC,1.7
8072,CCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,5.25
8073,CC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,2.3
8074,O=C(/C=C/c1ccc2c(c1)OCO2)NCCCCNC(=O)/C=C/c1ccc2c(c1)OCO2,4.59
8075,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1C(F)(F)F,2.85
8076,COC(=O)c1ccsc1,1.76
8077,Clc1cccc(Oc2ccccc2)c1,4.75
8078,CC(C)CC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C([NH3+])Cc1c[nH]c2ccccc12)C(=O)[O-],0.36
8079,Cc1cc(OCC(=O)O)ccc1S(C)(=O)=O,0.54
8080,CC(C)N(C(=O)CCl)c1ccccc1,2.18
8081,CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,0.55
8082,CCOc1ccc(NC(=O)OC)cc1OCC,2.1
8083,COc1ccc(C=NN(C)P(=O)(N2CC2)N2CC2)cc1,0.47
8084,CCOc1cccnc1,1.44
8085,CCCCCSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,0.6
8086,C1OCOCO1,-0.43
8087,NNC(=O)c1ccnc([N+](=O)[O-])c1,-0.76
8088,COc1cncc(C)n1,1.29
8089,CCS(=O)(=O)c1ccc(S(N)(=O)=O)c2ccccc12,1.24
8090,COc1nc(=NC(=O)NS(=O)(=O)c2ccccc2C(=O)O)nc(C)[nH]1,1.7
8091,COc1c(OC)c(OC(C)=O)c2cc(NC(C)=O)ccc2c1OC(C)=O,2.0
8092,CS(=O)(=O)N(c1ccccc1[N+](=O)[O-])S(C)(=O)=O,0.81
8093,O=C(O)COc1ccc2c(c1)CCCC2,2.67
8094,CCCNC(=O)c1cccnc1,0.66
8095,c1ccc(C2CO2)cc1,1.61
8096,CN1CCCC1c1ccc[n+]([O-])c1,-1.8
8097,CCCCCCc1n[nH]c(=N)o1,1.43
8098,CCC(C)C(N)C(=O)NC(C(=O)O)C(C)CC,-1.82
8099,O=[N+]([O-])c1cccc(F)c1,1.9
8100,Cc1cccc(OC(=O)N(C)C)c1,2.05
8101,CCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,3.34
8102,CCCCF,2.58
8103,CN(C(=O)COc1ccccc1)c1ccccc1,2.25
8104,CS(=O)(=O)NN=Cc1ccccc1,1.2
8105,CC(=O)c1ccccc1Cl,2.09
8106,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,5.12
8107,O=C(Nc1ccccc1)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],2.23
8108,COc1ccccc1Cl,2.68
8109,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(C(F)(F)F)cc1,3.77
8110,c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOCCOc1ccccc1OCCO2,1.82
8111,CC(C)(C)NOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.68
8112,O=C(NN=Cc1c(O)ccc2ccccc12)c1cccc(F)c1,4.06
8113,O=S1(=O)C=Cc2ccccc21,0.88
8114,CC(C)OC(=O)Nc1ccccc1,2.6
8115,CCCCOP(C)(=O)OCCCC,3.26
8116,CC(C)Cc1ccc(CC(=O)O)cc1,3.35
8117,CCC(N)=O,-0.66
8118,CC(=O)C=CC1=C(C)CCCC1(C)C,3.85
8119,ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,5.8
8120,NNC(=O)Nc1cccc(Cl)c1,0.83
8121,C(=Nc1ccccc1)c1ccccc1,2.82
8122,NCC(CC(=O)O)c1ccc(Cl)cc1,-0.96
8123,CCc1ccc(NC(=O)OC)cc1,2.72
8124,CN(C1=NS(=O)(=O)c2ccccc21)c1ccc(OC(=O)c2ccccc2)cc1,4.26
8125,CC1=NS(=O)(=O)c2cc(Cl)cc(I)c2N1,1.81
8126,COCCn1cnc2[nH]c(=O)n(C)c(=N)c21,-1.49
8127,CC1(CO)COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)OC1,2.1
8128,CC(=O)Nc1cc(C)c(C)c(C)c1,2.5
8129,FC(F)OC(Cl)C(F)(F)F,2.06
8130,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc([N+](=O)[O-])c1,2.73
8131,CC(=CC(=O)c1ccc(-c2ccccc2Cl)cc1)C(=O)O,3.32
8132,Cc1cccc(OCCN(C)C)c1,2.05
8133,COc1ccc(O)c2nccc(C)c12,2.75
8134,COc1cc(CC(N)C(=O)O)ccc1O,-2.54
8135,Nc1cnc2ccccc2c1,1.63
8136,COc1cccc(NC(=O)NNC(C)=O)c1,0.33
8137,OCC1OC(Sc2ccccc2)C(O)C(O)C1O,-0.56
8138,CCOC(=O)n1c(-c2cscn2)nc2ccccc21,2.51
8139,COc1cncc(OC)n1,1.58
8140,COC(=O)COc1ccccc1,1.41
8141,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,4.98
8142,COc1ccc(C(N)=O)cc1N=NN(C)C,0.44
8143,CC(=O)Nc1c([N+](=O)[O-])cccc1[N+](=O)[O-],0.56
8144,Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,6.49
8145,OCc1cccc2ccccc12,2.37
8146,O=[N+]([O-])c1cccnc1,0.6
8147,CCOC(=O)c1cccc([N+](=O)[O-])c1,2.35
8148,O=[N+]([O-])c1ccccn1,0.48
8149,CC(=O)Oc1ccc(N=C2C=CC(=O)C=C2)cc1,1.43
8150,NC(=O)CCC(NC(=O)C(N)Cc1ccccc1)C(=O)O,-1.03
8151,C=c1c(C)c(O)c(=C)c(C)c1O,2.23
8152,CC(C)(O)C(F)(F)F,1.04
8153,O=[N+]([O-])c1ccc(Cl)cc1,2.39
8154,CC(C)N(Cc1cccnc1)C(C)C,2.27
8155,N#Cc1cc(-c2ccncc2)c[nH]c1=NCCO,1.17
8156,CC(=O)c1cccs1,1.25
8157,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(c7coc(O)c7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,1.26
8158,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1,5.84
8159,CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(N)=O,1.19
8160,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,3.23
8161,CCC(C(=O)OCCc1ccccc1)C(COC(=O)c1ccccc1)Cc1cncn1C,4.6
8162,CCOC(=O)C(=Cc1ccc([N+](=O)[O-])cc1)C(=O)OCC,3.03
8163,N#Cc1cccc([N+](=O)[O-])c1,1.17
8164,CCOC(=O)C(C#N)=NNc1ccccc1Cl,3.38
8165,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(O)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1CO,0.99
8166,CC(=O)c1ccc(N2CCN(C(=O)/C=C/c3ccc(C)o3)CC2)cc1,4.3
8167,OCCN1CCCCC1,0.96
8168,O=C(Cn1cc(C(F)(F)F)cc(Cl)c1=O)N1CCN(C(=O)c2ccco2)CC1,2.27
8169,CC(C)(C)C(COc1ccc(Cl)cc1)OC(=S)n1ccnc1,4.96
8170,COC(=O)C(C)=CC1C(C(=O)OC)C1(C)C,2.67
8171,Oc1c(Cl)cc(Cl)c2ccccc12,4.23
8172,CCCCc1ccc(Cn2cncn2)cc1,2.81
8173,N=c1[nH]cc(Cc2cc(Cl)c(Cl)cc2Cl)c(=N)[nH]1,3.79
8174,CN(C=O)c1c(N)[nH]c(=O)n(C)c1=O,-2.03
8175,CCNC(=O)c1ccoc1,0.72
8176,CC(=O)N=c1cc(C(=O)NN)cc[nH]1,-1.25
8177,O=c1[nH]c(O)cn1N=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1,1.7
8178,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,2.34
8179,COc1ccc(C(=O)N(NC(=S)Nc2ccccc2)c2ccccc2)cc1,3.94
8180,Cc1cnc(Cc2ccc(O)cc2)s1,2.62
8181,Clc1ccc(Oc2cccc(Cl)c2Cl)cc1Cl,5.99
8182,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)NCC#N,1.57
8183,COc1cccc(OC)c1C(=O)N=c1[nH]nc(-c2ccc(Cl)cc2)s1,3.96
8184,Cc1ccc2oc(N(N)CCC#N)nc2c1,1.48
8185,CC(=O)Nc1ccc([C@H]2c3c(-c4cc(C)sc4C)n[nH]c3OC(=N)C2C#N)cc1,4.26
8186,CS(=O)(=O)Oc1ccccc1Cc1c[nH]c(=N)[nH]c1=N,0.71
8187,CN(C(=O)CCC(N)=O)c1ccc(S(=O)(=O)N(C)C)cc1,-0.56
8188,CCNC(=O)c1ccc[nH]1,0.8
8189,Cc1c(C(=O)Nc2ccc(S(=O)(=O)N3CCCCCC3)cc2)oc2ccc(F)cc12,5.68
8190,OCCCCc1cccnc1,0.92
8191,O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,2.2
8192,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.4
8193,Cc1cccc(C)c1N(CCCN1CCCCC1)C(=O)Cc1ccccc1,5.28
8194,CCCc1cccc(OCC(=O)O)c1,2.71
8195,CCOn1c(=O)[nH]c(C)c(Br)c1=O,0.11
8196,O=[N+]([O-])c1cnc(N=C2OCCN2CCO)s1,0.43
8197,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,0.97
8198,Cc1cc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c(C)n1,-0.33
8199,CCCN1C(=O)C(=O)c2ccccc2C1=O,1.6
8200,O=CNCC#CCC(NC(=O)C(Cc1ccc2ccccc2c1)Cc1cccc2ccccc12)C(=O)NC(CC1CCCCC1)C(O)CC(=O)NCCN1CCOCC1,5.44
8201,CC(C)C(=O)O,0.94
8202,COc1cccc([N+]([O-])=NC#N)c1,2.24
8203,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,5.7
8204,S=C=NCCCc1ccccc1,3.8
8205,C#CC(C=C)(CC)OC(N)=O,1.09
8206,COc1ccc2cccnc2c1,2.37
8207,Clc1ccc(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c1,6.22
8208,Cc1nc(-c2ccccc2)cnc1-c1ccccc1,4.28
8209,CC12CCC(O)CC1=CCC1C2CCC2(C)C(O)CCC12,3.55
8210,COc1nn(CSP(=S)(OC)OC)c(=O)s1,2.2
8211,Nc1ccc(Cl)cc1[N+](=O)[O-],2.72
8212,N#CCc1nc(-c2ccc3c(c2)OCCCO3)cs1,2.68
8213,CCc1n[nH]c(=NS(=O)(=O)c2ccc(N)cc2)s1,1.01
8214,CCCC1CCCc2ncc(C(=O)OC)c(=O)n21,1.14
8215,CCNC(=O)CBr,0.34
8216,COC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.14
8217,O=[N+]([O-])c1nccn1CCO,-0.47
8218,Cc1ccc(O)cc1C,2.23
8219,C=C1C(=O)OC2Cc3cc(oc3O)CC3(C)OC3C(O)C12,-0.64
8220,O=C(O)Cc1ccccc1Nc1ccccc1,3.49
8221,OCC1NCC(O)C(O)C1O,-1.8
8222,CCCCC(=O)OCC(=O)C1(OC(=O)CCCC)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,5.26
8223,COc1c(Cl)cccc1Cl,3.14
8224,O=C(Cc1ccccc1)Nc1cccc(F)c1,3.1
8225,CCC(C)NP(=O)(OC)SC,0.95
8226,Cc1cc(Cl)c(Cl)cc1Cc1c(Cl)cccc1Cl,7.15
8227,O=[N+]([O-])c1ccc2c(O)cccc2c1,3.5
8228,Cc1cccc(OCC(=O)NNC(C)C)c1,1.77
8229,COc1c(OC)c(OC(C)=O)c2cc(Br)ccc2c1OC(C)=O,3.39
8230,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)NCCOCCc3cccc(Cl)c3)c2s1,1.92
8231,CC1CCC2CC(=O)N(CC(=O)O)C3OC4(C)CCC1C23OO4,1.75
8232,CCCCSC1=CC(=O)c2ccccc2C1=O,3.29
8233,CN(C)C(=O)OCCc1c[nH]c2ccccc12,2.54
8234,CCOc1ccc(CC(=O)O)cc1,1.95
8235,NC(CS)C(=O)O,-2.49
8236,Clc1ccc(Oc2c(Cl)cc(Cl)c(Cl)c2Cl)cc1,6.47
8237,Nc1ccc(CC(N)C(=O)O)cc1,-2.2
8238,CCOc1cc(C#N)c(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)c(Cl)cc2Cl)cc1OCC,4.31
8239,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccccc2)cc1,2.56
8240,Cc1[nH]ncc1[N+](=O)[O-],1.02
8241,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1OCc1ccccc1,2.46
8242,N#CCCN(N)c1nc2cc(Cl)ccc2o1,1.72
8243,N=c1c2ncn(C3OC(CO)CC3F)c2[nH]c[n+]1[O-],-1.38
8244,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,-1.46
8245,NC(=O)C1CCCN1C(=O)C(Cc1cn(C(=O)OCc2ccccc2)cn1)NC(O)c1ccc(O)[nH]1,-0.11
8246,COc1cc(C=NO)ccc1OCCOC(=O)c1cccc(Cl)c1,3.94
8247,Cc1cccc(OCC(O)CNC(C)C)c1,1.93
8248,C=c1c(O)c(OC)c(OC)c(O)c1=C,1.26
8249,CCOC(=O)CC(=O)C=Cc1ccccc1C,2.66
8250,CC(=O)NCc1ccc(OCC(O)CNC(C)C)cc1,0.32
8251,O=[N+]([O-])c1cccc(-c2c[nH]c(SCCc3c[nH]cn3)n2)c1,2.43
8252,Cc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,1.63
8253,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)N=CNS2(=O)=O,0.32
8254,Cc1ccc(C)[nH]1,1.47
8255,O=C1CCC(c2cccnc2)N1,-0.3
8256,O=C(c1ccccc1)n1ncc2c(=O)[nH]cnc21,1.2
8257,NC(=O)c1c(Cl)cccc1[N+](=O)[O-],0.12
8258,COC(=O)C(N)Cc1ccc(O)cc1,0.29
8259,O=C(O)c1ccc(O)c(O)c1,0.86
8260,CN(C)c1nc(N(C)C)nc(N(C)CCO)n1,1.96
8261,NC(=O)CNc1ccccc1C(=O)O,0.95
8262,O=C(O)c1ccncc1,0.32
8263,[NH3+]C(Cc1ccc(O)cc1)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)[O-],-1.86
8264,Clc1cccc(-c2cccc(Cl)c2Cl)c1,5.57
8265,O=[N+]([O-])c1ccc(O)c2ncccc12,1.99
8266,Cc1[nH]c(=Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2C(F)(F)F)c(C#N)cc1C#N,2.8
8267,COc1cc(SC)c(OC)cc1CC(C)N,2.17
8268,CCCCn1cc(C)c(=O)[nH]c1=O,0.91
8269,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,3.95
8270,CC(C)(C)N(CC(O)COc1ccccc1)CC(O)COc1ccccc1,3.99
8271,O=S(=O)(Cc1ccccc1)c1ccccc1,2.05
8272,CCN=c1[nH]c(Cl)nc(=NCC2CC2)[nH]1,2.85
8273,N=c1ccc([N+](=O)[O-])c[nH]1,0.65
8274,Cn1c(=S)[nH]nc(-c2ccc(F)cc2)c1=O,2.38
8275,O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,3.37
8276,CCCCC(C)O,1.76
8277,Cn1c(O)ccc1O,-0.95
8278,CC1OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)CCC43O)C2)CC(O)C1O,2.51
