smiles,logP
ClCC1(C(Cl)Cl)C2C(Cl)C(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,5.93
ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(C(Cl)Cl)C(Cl)C2(Cl)Cl,6.64
CC1=CCC2C(C1=O)C2(C)C,2.42
C=C(C)C1CCC2(C)OC2C1,3.2
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2cccc(C(=N)N)c2)n1,1.5
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2cccc(CN)c2)n1,1.7
COc1ccc(-n2nc(C)cc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)cc1,2.9
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccc(C(N)=O)cc2)n1,2.1
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccc3o[nH]c(=N)c3c2)n1,2.3
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccc3cc[nH]c(=N)c3c2)n1,2.6
Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(OCCSC(=O)C(C)(C)C)Oc3ccc(CC(N)C(=O)O)cc3)O2)c(=O)[nH]c1=O,0.25
Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(OCCSC(=O)C(C)(C)C)Oc3ccc(CC(N)CO)cc3)O2)c(=O)[nH]c1=O,0.64
Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(OCCSC(=O)C(C)(C)C)Oc3ccc(CC(N)C(N)=O)cc3)O2)c(=O)[nH]c1=O,1.27
CC(=O)NC(Cc1ccc(OP(=O)(OCCSC(=O)C(C)(C)C)OCC2OC(n3cc(C)c(=O)[nH]c3=O)CC2N=[N+]=[N-])cc1)C(N)=O,1.52
CCCCCCCC[N+](C)(C)CCS(=O)(=O)[O-],0.29
CCCCCCCCCCCC[N+](C)(C)CCS(=O)(=O)[O-],1.79
CCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],-1.22
CCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],-1.97
CCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],-0.47
CCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],0.57
CCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],1.65
C[N+](C)(CCCS(=O)(=O)[O-])Cc1ccccc1,-2.27
C[N+](C)(CCCS(=O)(=O)[O-])CCc1ccccc1,-1.87
C[N+](C)(CCCc1ccccc1)CCCS(=O)(=O)[O-],-1.57
C[N+](C)(CCCCc1ccccc1)CCCS(=O)(=O)[O-],-1.17
CCCCc1ccc(CCC[N+](C)(C)CCCS(=O)(=O)[O-])cc1,0.55
CCCCCCc1ccc(CCC[N+](C)(C)CCCS(=O)(=O)[O-])cc1,1.89
CCCCCC[N+](C)(C)CCCCS(=O)(=O)[O-],-1.08
CCCCCCC[N+](C)(C)CCCCS(=O)(=O)[O-],-1.23
CCCCCCCC[N+](C)(C)CCCCS(=O)(=O)[O-],-0.36
C[N+](C)(CCCCS(=O)(=O)[O-])Cc1ccccc1,-2.32
C[N+](C)(CCCCS(=O)(=O)[O-])CCc1ccccc1,-2.06
C[N+](C)(CCCCS(=O)(=O)[O-])CCCc1ccccc1,-1.7
C[N+](C)(CCCCc1ccccc1)CCCCS(=O)(=O)[O-],-1.41
CCCCc1ccc(CCC[N+](C)(C)CCCCS(=O)(=O)[O-])cc1,0.3
CCCCCCc1ccc(CCC[N+](C)(C)CCCCS(=O)(=O)[O-])cc1,1.64
CCN(CC)Cc1cc(N=c2cc[nH]c3cc(Cl)ccc23)ccc1O,3.01
CCOC(=O)c1c[nH]c2c(c(C)nn2C)c1=Nc1ccccc1,0.96
CCOC(=O)c1c[nH]c2c(c(C)nn2C)c1=Nc1ccc(O)cc1,1.14
CCOC(=O)c1c[nH]c2c(c(C)nn2C)c1=Nc1ccc(F)cc1,0.7
CCOC(=O)c1c[nH]c2c(c(C)nn2C)c1=Nc1ccc(OC(C)=O)cc1,1.67
CCOC(=O)c1c[nH]c2c(c(C)nn2C)c1=Nc1cccc([N+](=O)[O-])c1,1.32
CCOC(=O)c1c[nH]c2c(c(C)nn2C)c1=Nc1cccc(Cl)c1,2.27
CCOC(=O)c1c[nH]c2c(c(C)nn2-c2ccccc2)c1=Nc1ccc(O)cc1,1.69
CCOC(=O)c1c[nH]c2c(c(-c3ccccc3)nn2-c2ccccc2)c1=Nc1ccc(O)cc1,3.09
CCOC(=O)c1c[nH]c2c(c(C)nn2-c2ccccc2)c1=Nc1ccc(O)c(CN(CC)CC)c1,2.05
CCOC(=O)c1c[nH]c2c(c(-c3ccccc3)nn2-c2ccccc2)c1=Nc1ccc(O)c(CN(CC)CC)c1,3.45
O=C(CO)C1CCCN1C(=O)C1CCCN1C(=O)Nc1ccccc1,0.2
O=C(N=Cc1ccccc1)C1CCCC1C(=O)N1CCCC1C(=O)CO,0.6
N#CC1CCCN1C(=O)C1CCCN1C(=O)CCCc1ccccc1,1.6
O=C(C1CCCN1C(=O)CCCc1ccccc1)N1CCCC1,1.8
N#CC1CCCN1C(=O)C1=C(C(=O)CCCc2ccccc2)CCC1,2.4
CCCCCOC(=O)CCCNC(=O)NC1CCCCC1,0.82
CCCCCOC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2,0.44
CCCCCCCCCCNC(=O)NC1CCCCC1,5.44
CCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,5.25
O=C(O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2,0.14
COC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2,0.18
Nc1ccc(-c2nc3ccccc3s2)cc1,2.0
Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,2.4
COc1ccc2nc(-c3ccc(N)cc3)sc2c1,1.9
Nc1ccc(-c2nc3ccc(O)cc3s2)cc1,0.66
N#Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,1.8
Nc1ccc(-c2nc3ccc(Br)cc3s2)cc1,2.9
CNc1ccc(-c2nc3ccc(C)cc3s2)cc1,3.1
CNc1ccc(-c2nc3ccc(OC)cc3s2)cc1,2.6
CNc1ccc(-c2nc3ccc(O)cc3s2)cc1,1.2
CNc1ccc(-c2nc3ccc(C#N)cc3s2)cc1,2.5
CNc1ccc(-c2nc3ccc(Br)cc3s2)cc1,3.6
CN(C)c1ccc(-c2nc3ccccc3s2)cc1,3.4
Cc1ccc2nc(-c3ccc(N(C)C)cc3)sc2c1,3.8
COc1ccc2nc(-c3ccc(N(C)C)cc3)sc2c1,3.3
CN(C)c1ccc(-c2nc3ccc(O)cc3s2)cc1,2.0
CN(C)c1ccc(-c2nc3ccc(C#N)cc3s2)cc1,3.2
CN(C)c1ccc(-c2nc3ccc(Br)cc3s2)cc1,4.4
O=c1[nH]c2c(O)ccc(CCNCCCCCCOCCc3ccccc3)c2s1,2.73
O=C(CCCCCNCCc1ccc(O)c2[nH]c(=O)sc12)NCCc1ccccc1,1.29
O=C(NCCCCCCNCCc1ccc(O)c2[nH]c(=O)sc12)Nc1ccccc1,1.26
O=c1[nH]c2c(O)ccc(CCNCCCCCCS(=O)(=O)CCc3ccccc3)c2s1,1.44
O=c1[nH]c2c(O)ccc(CCNCCCSCCOCCc3ccccc3)c2s1,2.31
O=c1[nH]c2c(O)ccc(CCNCCCCCCNCC(F)(F)c3ccccc3)c2s1,1.57
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCOCCc3ccccc3)c2s1,1.37
O=c1[nH]c2c(O)ccc(CCNCCCOCCOCCc3ccccc3)c2s1,1.19
O=c1[nH]c2c(O)ccc(CCNCCOCCCOCCc3ccccc3)c2s1,2.06
O=C(CCOCCc1ccccc1)NCCNCCc1ccc(O)c2[nH]c(=O)sc12,1.34
O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccccc3)c2s1,2.51
O=c1[nH]c2c(O)ccc(CCNCCNCCCOCCc3ccccc3)c2s1,0.88
O=c1[nH]c2c(O)ccc(CCNCCC(F)(F)CCCOCCc3ccccc3)c2s1,3.26
O=c1[nH]c2c(O)ccc(CCNCCSCCCOCCc3ccccc3)c2s1,2.86
O=c1[nH]c2c(O)ccc(CCNCCNS(=O)(=O)CCOCCc3ccccc3)c2s1,1.56
CC(C)(CNCCc1ccc(O)c2[nH]c(=O)sc12)CSCCOCCc1ccccc1N,3.44
Nc1ccccc1CCOCCS(=O)(=O)CCCNCCc1ccc(O)c2[nH]c(=O)sc12,1.17
O=C(CCCOCCc1ccccc1)NCCNCCc1ccc(O)c2[nH]c(=O)sc12,1.55
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCOCCc3ccccc3[N+](=O)[O-])c2s1,1.37
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCNCCOc3ccccc3)c2s1,0.9
O=c1[nH]c2c(O)ccc(CCNCCCSCCOCc3ccccn3)c2s1,0.83
O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3nccs3)c2s1,2.35
O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccc(F)cc3)c2s1,2.67
O=C(CCOCCCc1ccccc1)NCCNCCc1ccc(O)c2[nH]c(=O)sc12,1.91
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCCOCCc3ccccc3)c2s1,1.65
O=c1[nH]c2c(O)ccc(CCNCCSCCCOCCc3ccc([N+](=O)[O-])cc3)c2s1,3.29
O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccc([N+](=O)[O-])cc3)c2s1,2.32
O=c1[nH]c2c(O)ccc(CCNCCSCCCOCCc3ccccn3)c2s1,1.75
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCOCCc3cccc4ccccc34)c2s1,2.54
CN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,1.52
O=c1[nH]c2c(O)ccc(CCNCCCSCCOCCOc3ccccc3)c2s1,2.11
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCOCCOc3ccccc3)c2s1,1.13
O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccccn3)c2s1,0.95
O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccc(Br)cc3)c2s1,3.36
O=c1[nH]c2c(O)ccc(CCNCCSCCCOCCc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2s1,3.52
O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)NCCOCCc3ccccc3)c2s1,2.38
O=c1[nH]c2c(O)ccc(CCNCCCSCCOCCCc3ccccc3)c2s1,2.8
O=c1[nH]c2c(O)ccc(CCNCCSCCCOCCCc3ccccc3)c2s1,3.61
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)CCOCCc3ccccc3)c2s1,1.12
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCOCCCc3ccccc3)c2s1,2.1
O=c1[nH]c2c(O)ccc(CCNCCCOCCSCCc3ccccc3)c2s1,1.73
O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2s1,2.88
O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCCCc3ccccc3)c2s1,3.62
O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCCc3ccccc3)c2s1,3.13
O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccc(O)cc3)c2s1,1.91
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCSCCc3ccccc3)c2s1,2.34
NC(=O)c1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,1.1
Cc1cnc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)s1,2.87
O=c1[nH]c2c(O)ccc(CCNCCCNS(=O)(=O)CCOCCc3ccccc3)c2s1,1.22
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)NCCOCc3ccccc3)c2s1,1.11
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)NCCOCCc3ccccc3)c2s1,1.46
O=c1[nH]c2c(O)ccc(CCNCCNS(=O)(=O)CCCOCCc3ccccc3)c2s1,1.83
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCCOCCc3ccccc3)c2s1,1.34
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCOCc3ccccc3)c2s1,1.15
O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3nccc4ccccc34)c2s1,2.35
O=c1[nH]c2c(O)ccc(CCNCCNS(=O)(=O)CCOCCCc3ccccc3)c2s1,2.22
CSc1cccc(CCOCCS(=O)(=O)CCCNCCc2ccc(O)c3[nH]c(=O)sc23)c1,1.63
CN(CCCNCCc1ccc(O)c2[nH]c(=O)sc12)S(=O)(=O)CCOCCc1ccccc1,1.24
Cc1ncsc1CCOCCCS(=O)(=O)CCNCCc1ccc(O)c2[nH]c(=O)sc12,1.44
O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCNc3ccccc3)c2s1,1.98
Cc1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)nc1,1.56
CS(=O)(=O)Nc1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,1.34
O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3cc4ccccc4o3)c2s1,2.86
N#Cc1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,2.0
O=c1[nH]c2c(O)ccc(CCNCCCSCCOCCc3ccccc3)c2s1,3.53
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)NCCSCCc3ccccc3)c2s1,1.77
O=c1[nH]c2c(O)ccc(CCNCCCNS(=O)(=O)CCOCc3cccc4ccccc34)c2s1,1.69
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)NCCOCCc3ccc(F)cc3)c2s1,1.57
Cc1ccccc1CCOCCCS(=O)(=O)CCNCCc1ccc(O)c2[nH]c(=O)sc12,2.84
O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCSc3ccccc3)c2s1,2.68
CC(COCCCS(=O)(=O)CCNCCc1ccc(O)c2[nH]c(=O)sc12)c1ccccc1,2.32
CN(CCCOCCOCCc1ccccc1)CCc1ccc(O)c2[nH]c(=O)sc12,2.44
Cc1ccc(CCCOCCS(=O)(=O)CCCNCCc2ccc(O)c3[nH]c(=O)sc23)s1,2.41
CCCN(CCCOCCOCCc1ccccc1)CCc1ccc(O)c2[nH]c(=O)sc12,2.74
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)NCCOCCc3cccc(C(F)(F)F)c3)c2s1,2.62
Cc1cc(C)cc(CCOCCS(=O)(=O)NCCNCCc2ccc(O)c3[nH]c(=O)sc23)c1,2.59
CN(CCc1ccc(O)c2[nH]c(=O)sc12)CCN(C)C(=O)CCOCCc1ccccc1,2.59
CC(Cc1ccccc1)OCCCS(=O)(=O)CCNCCc1ccc(O)c2[nH]c(=O)sc12,1.81
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)NCCOCCc3cccc(Cl)c3)c2s1,1.92
O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)NCCOCCSc3ccccc3)c2s1,1.84
Cc1ccc(CCOCCNS(=O)(=O)CCCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,2.07
Cc1cccc(C#Cc2ccccc2)n1,3.5
C(#Cc1nccs1)c1ccccc1,3.2
C(#Cc1cscn1)c1ccccc1,2.6
Cc1csc(C#Cc2ccccc2)n1,3.6
Cc1nc(C#Cc2ccccc2)cs1,3.3
Cc1nc(C#Cc2ccccn2)cs1,1.9
Cc1nc(C#Cc2cccnc2)cs1,2.1
Cc1nc(C#Cc2ccncc2)cs1,2.1
COC(=O)CC(CN)c1ccc(Cl)cc1,0.48
CCOC(=O)CC(CN)c1ccc(Cl)cc1,0.77
CCCOC(=O)CC(CN)c1ccc(Cl)cc1,1.31
CC(C)OC(=O)CC(CN)c1ccc(Cl)cc1,1.27
CCCCOC(=O)CC(CN)c1ccc(Cl)cc1,1.42
Cc1cc(C)nc(OC(C(=O)O)C2(c3ccccc3)NCC(=O)N(C)c3ccccc32)n1,-2.0
Cc1cc(C)nc(OC(C(=O)O)C2(c3ccccc3)NCC(=O)N(c3c(F)cc(F)cc3F)c3ccccc32)n1,0.4
CCCCc1cccc(C2(C(Oc3nc(C)cc(C)n3)C(=O)O)NCC(=O)N(Cc3c(F)cc(F)cc3F)c3ccccc32)c1,2.3
Cc1cc(C)nc(OC(C(=O)O)C2(c3cccc(-c4ccccc4)c3)NCC(=O)N(Cc3c(F)cc(F)cc3F)c3ccccc32)n1,1.8
Cc1cc(C)cc(OC(C(=O)O)C2(c3ccccc3)NCC(=O)N(Cc3c(F)cc(F)cc3F)c3ccccc32)c1,2.1
CN(CCCN=c1[nH]c2ccccc2n2cccc12)CCCN=c1[nH]c2ccccc2n2cccc12,4.12
CN(CCCN=c1[nH]c2ccc(Cl)cc2n2cccc12)CCCN=c1[nH]c2ccc(Cl)cc2n2cccc12,4.44
COc1ccc2c(c1)[nH]c(=NCCCN(C)CCCN=c1[nH]c3cc(OC)ccc3n3cccc13)c1cccn12,3.55
COc1ccc2[nH]c(=NCCCN(C)CCCN=c3[nH]c4ccc(OC)cc4n4cccc34)c3cccn3c2c1,3.41
Clc1ccc2[nH]c(=NCCCNCCCN=c3[nH]c4ccc(Cl)cc4n4cccc34)c3cccn3c2c1,5.06
COc1ccc2c(c1)[nH]c(=NCCCNCCCN=c1[nH]c3cc(OC)ccc3n3cccc13)c1cccn12,2.76
COc1ccc2[nH]c(=NCCCNCCCN=c3[nH]c4ccc(OC)cc4n4cccc34)c3cccn3c2c1,2.58
c1ccc2c(c1)[nH]c(=NCCCN1CCN(CCCN=c3[nH]c4ccccc4n4cccc34)CC1)c1cccn12,2.52
Clc1ccc2[nH]c(=NCCCN3CCN(CCCN=c4[nH]c5ccc(Cl)cc5n5cccc45)CC3)c3cccn3c2c1,4.92
COc1ccc2c(c1)[nH]c(=NCCCN1CCN(CCCN=c3[nH]c4cc(OC)ccc4n4cccc34)CC1)c1cccn12,3.72
COc1ccc2[nH]c(=NCCCN3CCN(CCCN=c4[nH]c5ccc(OC)cc5n5cccc45)CC3)c3cccn3c2c1,4.67
c1cnc2c(c1)[nH]c(=NCCCN1CCN(CCCN=c3[nH]c4cccnc4n4cccc34)CC1)c1cccn12,5.05
COc1ccc2[nH]c(=NCCCN3CCN(CCCN=c4[nH]c5ccc(OC)nc5n5cccc45)CC3)c3cccn3c2n1,4.73
COc1ccc2c(c1)[nH]c(=NCCCN1CCN(CCCN=c3[nH]c4cc(OC)ccc4n4c(Cl)ccc34)CC1)c1ccc(Cl)n12,5.74
[O-][n+]1[nH]c(=NCCCCCCN=c2c3ccccc3[nH]c3ccccc23)[n+]([O-])c2ccccc21,1.69
CN(CCCN=c1[nH][n+]([O-])c2ccccc2[n+]1[O-])CCCNC(=O)c1cccc2cccnc12,0.15
CN(CCCN=c1[nH][n+]([O-])c2ccccc2[n+]1[O-])CCCNC(=O)c1cccc2nc3ccccc3nc12,0.59
CN(CCCNC(=O)c1cccc2ccc(-c3ccncc3)nc12)CCCNc1n[n+]([O-])c2ccccc2[n+]1[O-],0.66
CN(CCCN=c1[nH][n+]([O-])c2ccccc2[n+]1[O-])CCCNC(=O)c1cccc2cc3ccccc3nc12,1.53
Cc1cccc2nc3cccc(C(=O)NCCCN(C)CCCN=c4[nH][n+]([O-])c5ccccc5[n+]4[O-])c3nc12,1.4
Cc1cccc2cc3cccc(C(=O)NCCCN(C)CCCN=c4[nH][n+]([O-])c5ccccc5[n+]4[O-])c3nc12,2.28
O=C(NCCOCCN=c1[nH][n+]([O-])c2ccccc2[n+]1[O-])c1cccc2cc3ccccc3nc12,1.84
CN(CCN=c1[nH][n+]([O-])c2ccccc2[n+]1[O-])CCNC(=O)c1cccc2cc3ccccc3nc12,2.15
O=C(NCCNCCN=c1[nH][n+]([O-])c2ccccc2[n+]1[O-])c1cccc2cc3ccccc3nc12,1.36
O=C(NCCCNCCCNc1n[n+]([O-])c2ccccc2[n+]1[O-])c1cccc2cc3ccccc3nc12,0.88
CCOC(=O)C(Cc1ccc(OC(=O)N(C)C)cc1)NC(=O)C1N(S(=O)(=O)c2cnn(C)c2)CSC1(C)C,2.14
CC(C)OC(=O)C(Cc1ccc(OC(=O)N(C)C)cc1)NC(=O)C1N(S(=O)(=O)c2cnn(C)c2)CSC1(C)C,2.46
CN(C)C(=O)Oc1ccc(CC(NC(=O)C2N(S(=O)(=O)c3cnn(C)c3)CSC2(C)C)C(=O)OCC(C)(C)C)cc1,3.42
CN(C)C(=O)Oc1ccc(CC(NC(=O)C2N(S(=O)(=O)c3cnn(C)c3)CSC2(C)C)C(=O)OCOC(=O)C(C)(C)C)cc1,3.14
COCCOCCOC(=O)C(Cc1ccc(OC(=O)N(C)C)cc1)NC(=O)C1N(S(=O)(=O)c2cnn(C)c2)CSC1(C)C,1.41
CN(C)C(=O)Oc1ccc(CC(NC(=O)C2N(S(=O)(=O)c3cnn(C)c3)CSC2(C)C)C(=O)OCCOc2ccccc2)cc1,3.27
COc1ccc(O)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1,2.78
COc1ccc(OC)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1,3.65
COc1ccc(OCF)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1,3.7
COc1ccc(OCCF)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1,3.81
COc1ccc(OCI)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1,4.02
COc1ccc(OCCOS(=O)(=O)c2ccc(C)cc2)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1,4.65
C[N+](C)(C)[N-]C(=O)CCCCC(=O)[N-][N+](C)(C)C,-1.22
C[N+](C)(C)[N-]C(=O)c1ccc([N+](=O)[O-])cc1,-0.15
C[N+](C)(C)[N-]C(=O)c1ccccc1,-0.11
COc1ccc(C(=O)[N-][N+](C)(C)C)cc1,-0.03
CC[N+](C)(C)[N-]C(=O)C(O)(c1ccccc1)c1ccccc1,0.87
C[N+](C)(C)[N-]C(=O)c1ccc(Br)cc1,0.97
CC[N+](C)(C)[N-]C(=O)C(O)(c1ccc(F)cc1)c1ccc(F)cc1,1.52
CC[N+](C)(C)[N-]C(=O)C(O)(c1ccc(C)cc1)c1ccc(C)cc1,1.75
CC(C)C(NC(=O)CN)C(=O)O,-1.33
CC(N)C(=O)NC(C)C(=O)O,-2.0
CC(=O)Oc1ccccc1C(=O)O,1.1
Cc1cc(=O)n(-c2ccccc2)n1C,0.56
CC(C)C(NC(=O)[C@H](C)N)C(=O)O,-1.13
CC(C)CC(NC(=O)CN)C(=O)O,-0.78
CC(NC(=O)C(N)C(C)C)C(=O)O,-1.14
CC(C)C(NC(=O)C(N)CO)C(=O)O,-1.53
CCC(C)C(NC(=O)C(C)N)C(=O)O,-2.6
N=c1[nH]c(=O)c2ncn(COCCO)c2[nH]1,-1.8
N=C(N)NC(=O)c1nc(Cl)c(=N)[nH]c1N,0.1
CC(C)Cc1ccc(C(C)C(=O)O)cc1,4.0
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,-0.09
NCC(=O)NC(Cc1ccccc1)C(=O)[O-],-0.56
CC(C)C(N)C(=O)NC(C(=O)O)C(C)C,-0.32
CC(C)CC(N)C(=O)O.CC(N)C(=O)O,-0.54
NC(Cc1ccccc1)C(=O)NCC(=O)O,-0.5
CC(=O)C(N)C(O)NC(C(=O)O)C(C)C,-1.25
CC(C)C(N)C(=O)NC(C(=O)O)C(C)C,-2.82
CC(C)CC(NC(=O)C(N)CO)C(=O)O,-2.49
CC(C)CC(NC(=O)C1CCCN1)C(=O)O,-2.41
CCC(C)C(NC(=O)C1CCCN1)C(=O)O,-2.56
CC(C)CC([NH3+])C(=O)N1CCCC1C(=O)[O-],-1.76
CCC(C)C(N)C(=O)N1CCCC1C(=O)[O-],-1.79
COC1=NC(C)=NC(Cl)C1N=c1[nH]cc[nH]1,0.9
CC(C)NCC(O)COc1cccc2ccccc12,3.4
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,3.37
COc1ccc2cc(C(C)C(=O)O)ccc2c1,3.58
CC(C)NCC(O)COc1cccc2ccccc12,3.43
CC(C)CC(N)C(=O)NC(C(=O)O)C(C)C,0.26
CCC(C)C(N)C(=O)NC(C(=O)O)C(C)C,0.16
CCC(C)C(NC(=O)C(N)CC(C)C)C(=O)O,0.68
NC(C=O)C(O)NC(Cc1ccccc1)C(=O)O,-0.79
CCC(C)C(NC(=O)C(N)C(C)O)C(=O)O,-0.86
CC(C)C(NC(=O)C(N)CCC(N)=O)C(=O)O,-1.85
CC(C)CC(NC(=O)C(N)CCC(N)=O)C(=O)O,-1.32
CC(C)C(N)C(=O)NC(CCC(N)=O)C(=O)O,-1.82
CCC(C)C(N)C(=O)NC(CC(N)=O)C(=O)O,-1.41
CC(C)C(NC(=O)C(N)CC(N)=O)C(=O)O,-1.85
CCC(C)C(NC(=O)C(N)CC(N)=O)C(=O)O,-1.43
CC(C)CC(N)C(=O)NC(CC(N)=O)C(=O)O,-1.3
CC(C)C(N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)O,-1.4
CC(C)C(NC(=O)[C@H](C)NC(=O)CN)C(=O)O,-1.56
CC(C)CC(NC(=O)CN)C(=O)NCC(=O)O,-1.23
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)O,-1.46
CC(C)CC(N)C(=O)NC(C(=O)O)C(C)C,-2.05
CC(C)CC(NC(=O)C(N)C(C)C)C(=O)O,-2.07
CCC(C)C(N)C(=O)NC(C(=O)O)C(C)CC,-1.82
CCC(C)C(NC(=O)C(N)CC(C)C)C(=O)O,-1.64
CSCCC(N)C(=O)NC(C(=O)O)C(C)C,-2.53
CC(=O)C(NC(=O)C(N)Cc1c[nH]cn1)C(O)O,-2.23
CSCCC(N)C(=O)NC(C(=O)O)C(C)C,-0.28
CC(C)C(NC(=O)CCC(N)C(=O)O)C(=O)O,-1.85
CC(C)CC(NC(=O)C(N)CCCCN)C(=O)O,-0.26
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0.5
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,-0.5
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0.18
CNCCCN1c2ccccc2CCc2ccccc21,4.54
COCCc1ccc(OCC(O)CNC(C)C)cc1,2.07
CC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)O,0.43
CC(C)C(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O,-0.2
NC(=O)CC(N)C(=O)NC(Cc1ccccc1)C(=O)O,-1.14
CC(NC(=O)C(N)C(C)C)C(=O)NC(C(=O)O)C(C)C,-0.67
CCC(C)C(NC(=O)C(N)C(C)C)C(=O)NCC(=O)O,-0.45
CC(C)CC(NC(=O)C(N)Cc1ccccc1)C(=O)O,-1.17
